species,size_class,size_min,size_max,std_mk,name,value
Bodianus frenchii,12.5,11.25,13.75,0.334432985,lbspr,0.02447280335580451
Bodianus frenchii,12.5,11.25,13.75,0.334432985,rls_obs,0.09711286089238844
Bodianus frenchii,12.5,11.25,13.75,0.334432985,p_norm,0.04267031083273105
Bodianus frenchii,12.5,11.25,13.75,0.334432985,p_lnorm,0.04272786116930011
Bodianus frenchii,12.5,11.25,13.75,0.334432985,lbspr_mk15,0.07042138767883718
Bodianus frenchii,15,13.75,17.5,0.334432985,lbspr,0.05366903602111435
Bodianus frenchii,15,13.75,17.5,0.334432985,rls_obs,0.1137357830271216
Bodianus frenchii,15,13.75,17.5,0.334432985,p_norm,0.1021049949184452
Bodianus frenchii,15,13.75,17.5,0.334432985,p_lnorm,0.14048904639947266
Bodianus frenchii,15,13.75,17.5,0.334432985,lbspr_mk15,0.1316274320228564
Bodianus frenchii,20,17.5,22.5,0.334432985,lbspr,0.0621461502574101
Bodianus frenchii,20,17.5,22.5,0.334432985,rls_obs,0.17235345581802275
Bodianus frenchii,20,17.5,22.5,0.334432985,p_norm,0.2050416066944911
Bodianus frenchii,20,17.5,22.5,0.334432985,p_lnorm,0.2664023374739284
Bodianus frenchii,20,17.5,22.5,0.334432985,lbspr_mk15,0.1182384061355958
Bodianus frenchii,25,22.5,27.5,0.334432985,lbspr,0.12157253423136552
Bodianus frenchii,25,22.5,27.5,0.334432985,rls_obs,0.1872265966754156
Bodianus frenchii,25,22.5,27.5,0.334432985,p_norm,0.2356139617099613
Bodianus frenchii,25,22.5,27.5,0.334432985,p_lnorm,0.2331957857776218
Bodianus frenchii,25,22.5,27.5,0.334432985,lbspr_mk15,0.1479408601566489
Bodianus frenchii,30,27.5,32.5,0.334432985,lbspr,0.13681341180928633
Bodianus frenchii,30,27.5,32.5,0.334432985,rls_obs,0.17935258092738407
Bodianus frenchii,30,27.5,32.5,0.334432985,p_norm,0.1907872592597878
Bodianus frenchii,30,27.5,32.5,0.334432985,p_lnorm,0.14927168249666423
Bodianus frenchii,30,27.5,32.5,0.334432985,lbspr_mk15,0.07317958132814792
Bodianus frenchii,35,32.5,37.5,0.334432985,lbspr,0.3266092969149498
Bodianus frenchii,35,32.5,37.5,0.334432985,rls_obs,0.12073490813648294
Bodianus frenchii,35,32.5,37.5,0.334432985,p_norm,0.10885584286966032
Bodianus frenchii,35,32.5,37.5,0.334432985,p_lnorm,0.08055683293859905
Bodianus frenchii,35,32.5,37.5,0.334432985,lbspr_mk15,0.05608942674328919
Bodianus frenchii,40,37.5,45,0.334432985,lbspr,0.1688893370900742
Bodianus frenchii,40,37.5,45,0.334432985,rls_obs,0.03412073490813648
Bodianus frenchii,40,37.5,45,0.334432985,p_norm,0.05212364240272293
Bodianus frenchii,40,37.5,45,0.334432985,p_lnorm,0.05048982397609436
Bodianus frenchii,40,37.5,45,0.334432985,lbspr_mk15,0.00903066711568335
Bodianus frenchii,50,45,56.25,0.334432985,lbspr,0
Bodianus frenchii,50,45,56.25,0.334432985,rls_obs,0.00524934383202099
Bodianus frenchii,50,45,56.25,0.334432985,p_norm,0.0067978053834965
Bodianus frenchii,50,45,56.25,0.334432985,p_lnorm,0.018778974029515
Bodianus frenchii,50,45,56.25,0.334432985,lbspr_mk15,0
Bodianus frenchii,62.5,56.25,68.75,0.334432985,lbspr,0
Bodianus frenchii,62.5,56.25,68.75,0.334432985,rls_obs,0.00174978127734033
Bodianus frenchii,62.5,56.25,68.75,0.334432985,p_norm,6.788472135976775e-5
Bodianus frenchii,62.5,56.25,68.75,0.334432985,p_lnorm,0.00317349052815252
Bodianus frenchii,62.5,56.25,68.75,0.334432985,lbspr_mk15,0
Siganus argenteus,2.5,1.25,3.75,0.773333333,lbspr,0.06203936221791489
Siganus argenteus,2.5,1.25,3.75,0.773333333,rls_obs,0
Siganus argenteus,2.5,1.25,3.75,0.773333333,p_norm,0.006020059001624
Siganus argenteus,2.5,1.25,3.75,0.773333333,p_lnorm,9.437116876520922e-7
Siganus argenteus,2.5,1.25,3.75,0.773333333,lbspr_mk15,0.11672425607604718
Siganus argenteus,5,3.75,6.25,0.773333333,lbspr,0.06328169840405949
Siganus argenteus,5,3.75,6.25,0.773333333,rls_obs,9.250693802035152e-4
Siganus argenteus,5,3.75,6.25,0.773333333,p_norm,0.01476390354733227
Siganus argenteus,5,3.75,6.25,0.773333333,p_lnorm,6.385573642754122e-4
Siganus argenteus,5,3.75,6.25,0.773333333,lbspr_mk15,0.11173579078053555
Siganus argenteus,7.5,6.25,8.75,0.773333333,lbspr,0.0646746850927084
Siganus argenteus,7.5,6.25,8.75,0.773333333,rls_obs,0.00277520814061054
Siganus argenteus,7.5,6.25,8.75,0.773333333,p_norm,0.03130068628932819
Siganus argenteus,7.5,6.25,8.75,0.773333333,p_lnorm,0.01314609102164333
Siganus argenteus,7.5,6.25,8.75,0.773333333,lbspr_mk15,0.10651068740558307
Siganus argenteus,10,8.75,11.25,0.773333333,lbspr,0.13433356779643937
Siganus argenteus,10,8.75,11.25,0.773333333,rls_obs,0.00185013876040703
Siganus argenteus,10,8.75,11.25,0.773333333,p_norm,0.05736764524374221
Siganus argenteus,10,8.75,11.25,0.773333333,p_lnorm,0.06065545335369853
Siganus argenteus,10,8.75,11.25,0.773333333,lbspr_mk15,0.19619427649869847
Siganus argenteus,12.5,11.25,13.75,0.773333333,lbspr,0.07021798703344759
Siganus argenteus,12.5,11.25,13.75,0.773333333,rls_obs,0.06382978723404255
Siganus argenteus,12.5,11.25,13.75,0.773333333,p_norm,0.09089656777513364
Siganus argenteus,12.5,11.25,13.75,0.773333333,p_lnorm,0.12692032095587746
Siganus argenteus,12.5,11.25,13.75,0.773333333,lbspr_mk15,0.0889680673173653
Siganus argenteus,15,13.75,17.5,0.773333333,lbspr,0.14885012290746982
Siganus argenteus,15,13.75,17.5,0.773333333,rls_obs,0.07493061979648474
Siganus argenteus,15,13.75,17.5,0.773333333,p_norm,0.1964405767126493
Siganus argenteus,15,13.75,17.5,0.773333333,p_lnorm,0.2557868603081602
Siganus argenteus,15,13.75,17.5,0.773333333,lbspr_mk15,0.15718936766043445
Siganus argenteus,20,17.5,22.5,0.773333333,lbspr,0.16770265410114166
Siganus argenteus,20,17.5,22.5,0.773333333,rls_obs,0.2969472710453284
Siganus argenteus,20,17.5,22.5,0.773333333,p_norm,0.29654862053146036
Siganus argenteus,20,17.5,22.5,0.773333333,p_lnorm,0.285722850355647
Siganus argenteus,20,17.5,22.5,0.773333333,lbspr_mk15,0.12374937896522988
Siganus argenteus,25,22.5,27.5,0.773333333,lbspr,0.24159036006531015
Siganus argenteus,25,22.5,27.5,0.773333333,rls_obs,0.28769657724329323
Siganus argenteus,25,22.5,27.5,0.773333333,p_norm,0.20369157831930984
Siganus argenteus,25,22.5,27.5,0.773333333,p_lnorm,0.15310385028417184
Siganus argenteus,25,22.5,27.5,0.773333333,lbspr_mk15,0.0911258477194706
Siganus argenteus,30,27.5,32.5,0.773333333,lbspr,0.04611284571372797
Siganus argenteus,30,27.5,32.5,0.773333333,rls_obs,0.20999074930619796
Siganus argenteus,30,27.5,32.5,0.773333333,p_norm,0.0797735867068563
Siganus argenteus,30,27.5,32.5,0.773333333,p_lnorm,0.06516153256754542
Siganus argenteus,30,27.5,32.5,0.773333333,lbspr_mk15,0.00771148547030977
Siganus argenteus,35,32.5,37.5,0.773333333,lbspr,0.00119671666778063
Siganus argenteus,35,32.5,37.5,0.773333333,rls_obs,0.03422756706753006
Siganus argenteus,35,32.5,37.5,0.773333333,p_norm,0.01778791087562536
Siganus argenteus,35,32.5,37.5,0.773333333,p_lnorm,0.02484227942682182
Siganus argenteus,35,32.5,37.5,0.773333333,lbspr_mk15,9.084210632563868e-5
Siganus argenteus,40,37.5,45,0.773333333,lbspr,0
Siganus argenteus,40,37.5,45,0.773333333,rls_obs,0.02682701202590194
Siganus argenteus,40,37.5,45,0.773333333,p_norm,0.00238598931396494
Siganus argenteus,40,37.5,45,0.773333333,p_lnorm,0.0110226730507279
Siganus argenteus,40,37.5,45,0.773333333,lbspr_mk15,0
Pempheris schwenkii,2.5,1.25,3.75,0.49,lbspr,0.11576666861547048
Pempheris schwenkii,2.5,1.25,3.75,0.49,rls_obs,0.04677268475210477
Pempheris schwenkii,2.5,1.25,3.75,0.49,p_norm,0.03234174262764887
Pempheris schwenkii,2.5,1.25,3.75,0.49,p_lnorm,0.00414180760299792
Pempheris schwenkii,2.5,1.25,3.75,0.49,lbspr_mk15,0.3125899387404122
Pempheris schwenkii,5,3.75,6.25,0.49,lbspr,0.1347741244447288
Pempheris schwenkii,5,3.75,6.25,0.49,rls_obs,0.04957904583723106
Pempheris schwenkii,5,3.75,6.25,0.49,p_norm,0.12022458642778087
Pempheris schwenkii,5,3.75,6.25,0.49,p_lnorm,0.1324376637113211
Pempheris schwenkii,5,3.75,6.25,0.49,lbspr_mk15,0.2699998110105267
Pempheris schwenkii,7.5,6.25,8.75,0.49,lbspr,0.16896790981965476
Pempheris schwenkii,7.5,6.25,8.75,0.49,rls_obs,0.09728718428437792
Pempheris schwenkii,7.5,6.25,8.75,0.49,p_norm,0.2519566317263062
Pempheris schwenkii,7.5,6.25,8.75,0.49,p_lnorm,0.33213520792312456
Pempheris schwenkii,7.5,6.25,8.75,0.49,lbspr_mk15,0.2187836637499291
Pempheris schwenkii,10,8.75,11.25,0.49,lbspr,0.5361104155474834
Pempheris schwenkii,10,8.75,11.25,0.49,rls_obs,0.5565949485500468
Pempheris schwenkii,10,8.75,11.25,0.49,p_norm,0.29805813478479626
Pempheris schwenkii,10,8.75,11.25,0.49,p_lnorm,0.2834577084209162
Pempheris schwenkii,10,8.75,11.25,0.49,lbspr_mk15,0.19579039447502777
Pempheris schwenkii,12.5,11.25,13.75,0.49,lbspr,0.04438088157266262
Pempheris schwenkii,12.5,11.25,13.75,0.49,rls_obs,0.1412535079513564
Pempheris schwenkii,12.5,11.25,13.75,0.49,p_norm,0.19908883142272304
Pempheris schwenkii,12.5,11.25,13.75,0.49,p_lnorm,0.14896590456633765
Pempheris schwenkii,12.5,11.25,13.75,0.49,lbspr_mk15,0.00283619202410425
Pempheris schwenkii,15,13.75,17.5,0.49,lbspr,0
Pempheris schwenkii,15,13.75,17.5,0.49,rls_obs,0.10851262862488306
Pempheris schwenkii,15,13.75,17.5,0.49,p_norm,0.0865273554358601
Pempheris schwenkii,15,13.75,17.5,0.49,p_lnorm,0.07702502929796229
Pempheris schwenkii,15,13.75,17.5,0.49,lbspr_mk15,0
Parupeneus barberinus,2.5,1.25,3.75,4.223875212,lbspr,0.2489642243685595
Parupeneus barberinus,2.5,1.25,3.75,4.223875212,rls_obs,0.08309726156751653
Parupeneus barberinus,2.5,1.25,3.75,4.223875212,p_norm,0.00458538483276313
Parupeneus barberinus,2.5,1.25,3.75,4.223875212,p_lnorm,1.0989270701565069e-7
Parupeneus barberinus,2.5,1.25,3.75,4.223875212,lbspr_mk15,0.09691892159505355
Parupeneus barberinus,5,3.75,6.25,4.223875212,lbspr,0.19816117937789357
Parupeneus barberinus,5,3.75,6.25,4.223875212,rls_obs,0.13786591123701605
Parupeneus barberinus,5,3.75,6.25,4.223875212,p_norm,0.01029146082873437
Parupeneus barberinus,5,3.75,6.25,4.223875212,p_lnorm,1.3764281865751102e-4
Parupeneus barberinus,5,3.75,6.25,4.223875212,lbspr_mk15,0.09353254083075246
Parupeneus barberinus,7.5,6.25,8.75,4.223875212,lbspr,0.1550870417829339
Parupeneus barberinus,7.5,6.25,8.75,4.223875212,rls_obs,0.01794145420207743
Parupeneus barberinus,7.5,6.25,8.75,4.223875212,p_norm,0.02067432254053243
Parupeneus barberinus,7.5,6.25,8.75,4.223875212,p_lnorm,0.00425886990817665
Parupeneus barberinus,7.5,6.25,8.75,4.223875212,lbspr_mk15,0.09001523761325067
Parupeneus barberinus,10,8.75,11.25,4.223875212,lbspr,0.2083547552796103
Parupeneus barberinus,10,8.75,11.25,4.223875212,rls_obs,0.04343720491029273
Parupeneus barberinus,10,8.75,11.25,4.223875212,p_norm,0.03717422893193097
Parupeneus barberinus,10,8.75,11.25,4.223875212,p_lnorm,0.02703577557616448
Parupeneus barberinus,10,8.75,11.25,4.223875212,lbspr_mk15,0.168881163119475
Parupeneus barberinus,12.5,11.25,13.75,4.223875212,lbspr,0.06525353772813555
Parupeneus barberinus,12.5,11.25,13.75,4.223875212,rls_obs,0.07365439093484419
Parupeneus barberinus,12.5,11.25,13.75,4.223875212,p_norm,0.05982902931448017
Parupeneus barberinus,12.5,11.25,13.75,4.223875212,p_lnorm,0.07359339840474227
Parupeneus barberinus,12.5,11.25,13.75,4.223875212,lbspr_mk15,0.07850946437313999
Parupeneus barberinus,15,13.75,17.5,4.223875212,lbspr,0.07763313330795404
Parupeneus barberinus,15,13.75,17.5,4.223875212,rls_obs,0.13408876298394712
Parupeneus barberinus,15,13.75,17.5,4.223875212,p_norm,0.1389749619331556
Parupeneus barberinus,15,13.75,17.5,4.223875212,p_lnorm,0.19501750235243537
Parupeneus barberinus,15,13.75,17.5,4.223875212,lbspr_mk15,0.14402900097366697
Parupeneus barberinus,20,17.5,22.5,4.223875212,lbspr,0.03296952000450024
Parupeneus barberinus,20,17.5,22.5,4.223875212,rls_obs,0.16336166194523136
Parupeneus barberinus,20,17.5,22.5,4.223875212,p_norm,0.25323957937306707
Parupeneus barberinus,20,17.5,22.5,4.223875212,p_lnorm,0.29307238360923205
Parupeneus barberinus,20,17.5,22.5,4.223875212,lbspr_mk15,0.1245974684658419
Parupeneus barberinus,25,22.5,27.5,4.223875212,lbspr,0.01258629283244571
Parupeneus barberinus,25,22.5,27.5,4.223875212,rls_obs,0.1907459867799811
Parupeneus barberinus,25,22.5,27.5,4.223875212,p_norm,0.2422135405343373
Parupeneus barberinus,25,22.5,27.5,4.223875212,p_lnorm,0.20707149868681865
Parupeneus barberinus,25,22.5,27.5,4.223875212,lbspr_mk15,0.13986808737698514
Parupeneus barberinus,30,27.5,32.5,4.223875212,lbspr,9.196719531451342e-4
Parupeneus barberinus,30,27.5,32.5,4.223875212,rls_obs,0.1076487252124646
Parupeneus barberinus,30,27.5,32.5,4.223875212,p_norm,0.1505310715298226
Parupeneus barberinus,30,27.5,32.5,4.223875212,p_lnorm,0.11088290880054774
Parupeneus barberinus,30,27.5,32.5,4.223875212,lbspr_mk15,0.04804303938125388
Parupeneus barberinus,35,32.5,37.5,4.223875212,lbspr,7.06433648219591e-5
Parupeneus barberinus,35,32.5,37.5,4.223875212,rls_obs,0.03305004721435316
Parupeneus barberinus,35,32.5,37.5,4.223875212,p_norm,0.06076674049315234
Parupeneus barberinus,35,32.5,37.5,4.223875212,p_lnorm,0.05139486556776074
Parupeneus barberinus,35,32.5,37.5,4.223875212,lbspr_mk15,0.01548075494947383
Parupeneus barberinus,40,37.5,45,4.223875212,lbspr,0
Parupeneus barberinus,40,37.5,45,4.223875212,rls_obs,0.01416430594900849
Parupeneus barberinus,40,37.5,45,4.223875212,p_norm,0.01791329083147697
Parupeneus barberinus,40,37.5,45,4.223875212,p_lnorm,0.02766576178563662
Parupeneus barberinus,40,37.5,45,4.223875212,lbspr_mk15,1.2432132110656976e-4
Parupeneus barberinus,50,45,56.25,4.223875212,lbspr,0
Parupeneus barberinus,50,45,56.25,4.223875212,rls_obs,9.442870632672332e-4
Parupeneus barberinus,50,45,56.25,4.223875212,p_norm,0.00103501737262845
Parupeneus barberinus,50,45,56.25,4.223875212,p_lnorm,0.00854551886624388
Parupeneus barberinus,50,45,56.25,4.223875212,lbspr_mk15,0
Lutjanus vitta,2.5,1.25,3.75,0.707334314,lbspr,0.06428975977676783
Lutjanus vitta,2.5,1.25,3.75,0.707334314,rls_obs,0
Lutjanus vitta,2.5,1.25,3.75,0.707334314,p_norm,0.00720487655044762
Lutjanus vitta,2.5,1.25,3.75,0.707334314,p_lnorm,3.342931157274222e-6
Lutjanus vitta,2.5,1.25,3.75,0.707334314,lbspr_mk15,0.13130097621839631
Lutjanus vitta,5,3.75,6.25,0.707334314,lbspr,0.06619819930866884
Lutjanus vitta,5,3.75,6.25,0.707334314,rls_obs,0
Lutjanus vitta,5,3.75,6.25,0.707334314,p_norm,0.01871354822985783
Lutjanus vitta,5,3.75,6.25,0.707334314,p_lnorm,0.00153993917592905
Lutjanus vitta,5,3.75,6.25,0.707334314,lbspr_mk15,0.12491569126339698
Lutjanus vitta,7.5,6.25,8.75,0.707334314,lbspr,0.06839035451708297
Lutjanus vitta,7.5,6.25,8.75,0.707334314,rls_obs,0
Lutjanus vitta,7.5,6.25,8.75,0.707334314,p_norm,0.04089314412253575
Lutjanus vitta,7.5,6.25,8.75,0.707334314,p_lnorm,0.02454542470978595
Lutjanus vitta,7.5,6.25,8.75,0.707334314,lbspr_mk15,0.11818009142308596
Lutjanus vitta,10,8.75,11.25,0.707334314,lbspr,0.1449680846429061
Lutjanus vitta,10,8.75,11.25,0.707334314,rls_obs,0.10199789695057834
Lutjanus vitta,10,8.75,11.25,0.707334314,p_norm,0.07518376420838759
Lutjanus vitta,10,8.75,11.25,0.707334314,p_lnorm,0.0925490533392548
Lutjanus vitta,10,8.75,11.25,0.707334314,lbspr_mk15,0.2144006715126892
Lutjanus vitta,12.5,11.25,13.75,0.707334314,lbspr,0.07779547606321653
Lutjanus vitta,12.5,11.25,13.75,0.707334314,rls_obs,0.00315457413249211
Lutjanus vitta,12.5,11.25,13.75,0.707334314,p_norm,0.1163022967730264
Lutjanus vitta,12.5,11.25,13.75,0.707334314,p_lnorm,0.16397370135521208
Lutjanus vitta,12.5,11.25,13.75,0.707334314,lbspr_mk15,0.09507523239639266
Lutjanus vitta,15,13.75,17.5,0.707334314,lbspr,0.1722281669098262
Lutjanus vitta,15,13.75,17.5,0.707334314,rls_obs,0.12723449001051526
Lutjanus vitta,15,13.75,17.5,0.707334314,p_norm,0.2341664924905449
Lutjanus vitta,15,13.75,17.5,0.707334314,p_lnorm,0.2786020017620095
Lutjanus vitta,15,13.75,17.5,0.707334314,lbspr_mk15,0.16153497063838065
Lutjanus vitta,20,17.5,22.5,0.707334314,lbspr,0.21114184402438463
Lutjanus vitta,20,17.5,22.5,0.707334314,rls_obs,0.15457413249211358
Lutjanus vitta,20,17.5,22.5,0.707334314,p_norm,0.3000409494902868
Lutjanus vitta,20,17.5,22.5,0.707334314,p_lnorm,0.2583990925426368
Lutjanus vitta,20,17.5,22.5,0.707334314,lbspr_mk15,0.1101455967807427
Lutjanus vitta,25,22.5,27.5,0.707334314,lbspr,0.19029671134214515
Lutjanus vitta,25,22.5,27.5,0.707334314,rls_obs,0.5467928496319664
Lutjanus vitta,25,22.5,27.5,0.707334314,p_norm,0.1562291056693179
Lutjanus vitta,25,22.5,27.5,0.707334314,p_lnorm,0.11620889002317458
Lutjanus vitta,25,22.5,27.5,0.707334314,lbspr_mk15,0.04410214181156017
Lutjanus vitta,30,27.5,32.5,0.707334314,lbspr,0.00469140341500165
Lutjanus vitta,30,27.5,32.5,0.707334314,rls_obs,0.06414300736067298
Lutjanus vitta,30,27.5,32.5,0.707334314,p_norm,0.0419176814440948
Lutjanus vitta,30,27.5,32.5,0.707334314,p_lnorm,0.04278060386057469
Lutjanus vitta,30,27.5,32.5,0.707334314,lbspr_mk15,3.4462795535532503e-4
Lutjanus vitta,35,32.5,37.5,0.707334314,lbspr,0
Lutjanus vitta,35,32.5,37.5,0.707334314,rls_obs,0.0021030494216614
Lutjanus vitta,35,32.5,37.5,0.707334314,p_norm,0.00577716353887736
Lutjanus vitta,35,32.5,37.5,0.707334314,p_lnorm,0.01441925929508591
Lutjanus vitta,35,32.5,37.5,0.707334314,lbspr_mk15,0
Hyporhamphus melanochir,2.5,1.25,3.75,1.023058947,lbspr,0.07665917935310473
Hyporhamphus melanochir,2.5,1.25,3.75,1.023058947,rls_obs,0
Hyporhamphus melanochir,2.5,1.25,3.75,1.023058947,p_norm,0.00553320005894358
Hyporhamphus melanochir,2.5,1.25,3.75,1.023058947,p_lnorm,5.003082714159814e-7
Hyporhamphus melanochir,2.5,1.25,3.75,1.023058947,lbspr_mk15,0.1103036733711244
Hyporhamphus melanochir,5,3.75,6.25,1.023058947,lbspr,0.07651381204761155
Hyporhamphus melanochir,5,3.75,6.25,1.023058947,rls_obs,0
Hyporhamphus melanochir,5,3.75,6.25,1.023058947,p_norm,0.01320425063452099
Hyporhamphus melanochir,5,3.75,6.25,1.023058947,p_lnorm,4.0788448138901113e-4
Hyporhamphus melanochir,5,3.75,6.25,1.023058947,lbspr_mk15,0.10587106309085682
Hyporhamphus melanochir,7.5,6.25,8.75,1.023058947,lbspr,0.07635659999870785
Hyporhamphus melanochir,7.5,6.25,8.75,1.023058947,rls_obs,0.0267379679144385
Hyporhamphus melanochir,7.5,6.25,8.75,1.023058947,p_norm,0.02755638135722472
Hyporhamphus melanochir,7.5,6.25,8.75,1.023058947,p_lnorm,0.00950175507639802
Hyporhamphus melanochir,7.5,6.25,8.75,1.023058947,lbspr_mk15,0.10124117546092684
Hyporhamphus melanochir,10,8.75,11.25,1.023058947,lbspr,0.1521737257748077
Hyporhamphus melanochir,10,8.75,11.25,1.023058947,rls_obs,0.0106951871657754
Hyporhamphus melanochir,10,8.75,11.25,1.023058947,p_norm,0.05029305157462218
Hyporhamphus melanochir,10,8.75,11.25,1.023058947,p_lnorm,0.04831024522698368
Hyporhamphus melanochir,10,8.75,11.25,1.023058947,lbspr_mk15,0.18765311285824787
Hyporhamphus melanochir,12.5,11.25,13.75,1.023058947,lbspr,0.0757740539818797
Hyporhamphus melanochir,12.5,11.25,13.75,1.023058947,rls_obs,0.0588235294117647
Hyporhamphus melanochir,12.5,11.25,13.75,1.023058947,p_norm,0.08027427956326018
Hyporhamphus melanochir,12.5,11.25,13.75,1.023058947,p_lnorm,0.10951153597852847
Hyporhamphus melanochir,12.5,11.25,13.75,1.023058947,lbspr_mk15,0.0858345946452017
Hyporhamphus melanochir,15,13.75,17.5,1.023058947,lbspr,0.15076635489866283
Hyporhamphus melanochir,15,13.75,17.5,1.023058947,rls_obs,0.32085561497326204
Hyporhamphus melanochir,15,13.75,17.5,1.023058947,p_norm,0.17816957882869863
Hyporhamphus melanochir,15,13.75,17.5,1.023058947,p_lnorm,0.23975312966806303
Hyporhamphus melanochir,15,13.75,17.5,1.023058947,lbspr_mk15,0.15375150187134845
Hyporhamphus melanochir,20,17.5,22.5,1.023058947,lbspr,0.14932344979228626
Hyporhamphus melanochir,20,17.5,22.5,1.023058947,rls_obs,0.1443850267379679
Hyporhamphus melanochir,20,17.5,22.5,1.023058947,p_norm,0.28725467210516265
Hyporhamphus melanochir,20,17.5,22.5,1.023058947,p_lnorm,0.29300965984457855
Hyporhamphus melanochir,20,17.5,22.5,1.023058947,lbspr_mk15,0.1257581803226432
Hyporhamphus melanochir,25,22.5,27.5,1.023058947,lbspr,0.1913152187724108
Hyporhamphus melanochir,25,22.5,27.5,1.023058947,rls_obs,0.22459893048128343
Hyporhamphus melanochir,25,22.5,27.5,1.023058947,p_norm,0.22102890574166367
Hyporhamphus melanochir,25,22.5,27.5,1.023058947,p_lnorm,0.170802987252773
Hyporhamphus melanochir,25,22.5,27.5,1.023058947,lbspr_mk15,0.11132572608095728
Hyporhamphus melanochir,30,27.5,32.5,1.023058947,lbspr,0.04659829737197447
Hyporhamphus melanochir,30,27.5,32.5,1.023058947,rls_obs,0.213903743315508
Hyporhamphus melanochir,30,27.5,32.5,1.023058947,p_norm,0.10125798729732773
Hyporhamphus melanochir,30,27.5,32.5,1.023058947,p_lnorm,0.07795293415574367
Hyporhamphus melanochir,30,27.5,32.5,1.023058947,lbspr_mk15,0.01714864012376088
Hyporhamphus melanochir,35,32.5,37.5,1.023058947,lbspr,0.00451930800855405
Hyporhamphus melanochir,35,32.5,37.5,1.023058947,rls_obs,0
Hyporhamphus melanochir,35,32.5,37.5,1.023058947,p_norm,0.02759239895709309
Hyporhamphus melanochir,35,32.5,37.5,1.023058947,p_lnorm,0.0315368967120202
Hyporhamphus melanochir,35,32.5,37.5,1.023058947,lbspr_mk15,0.00111233217493262
Scarus psittacus,2.5,1.25,3.75,1.211926701,lbspr,0.15857433149979702
Scarus psittacus,2.5,1.25,3.75,1.211926701,rls_obs,0.00323624595469255
Scarus psittacus,2.5,1.25,3.75,1.211926701,p_norm,0.01343536135751496
Scarus psittacus,2.5,1.25,3.75,1.211926701,p_lnorm,1.2223527788498225e-4
Scarus psittacus,2.5,1.25,3.75,1.211926701,lbspr_mk15,0.1922942907677858
Scarus psittacus,5,3.75,6.25,1.211926701,lbspr,0.15341918269023858
Scarus psittacus,5,3.75,6.25,1.211926701,rls_obs,0.01510248112189859
Scarus psittacus,5,3.75,6.25,1.211926701,p_norm,0.04190846441420774
Scarus psittacus,5,3.75,6.25,1.211926701,p_lnorm,0.01673312060128191
Scarus psittacus,5,3.75,6.25,1.211926701,lbspr_mk15,0.1778925044398977
Scarus psittacus,7.5,6.25,8.75,1.211926701,lbspr,0.14750797640635416
Scarus psittacus,7.5,6.25,8.75,1.211926701,rls_obs,0.03020496224379719
Scarus psittacus,7.5,6.25,8.75,1.211926701,p_norm,0.09711012381311154
Scarus psittacus,7.5,6.25,8.75,1.211926701,p_lnorm,0.11746473518509085
Scarus psittacus,7.5,6.25,8.75,1.211926701,lbspr_mk15,0.1621885892518908
Scarus psittacus,10,8.75,11.25,1.211926701,lbspr,0.2723202705987859
Scarus psittacus,10,8.75,11.25,1.211926701,rls_obs,0.1197411003236246
Scarus psittacus,10,8.75,11.25,1.211926701,p_norm,0.16719296150403676
Scarus psittacus,10,8.75,11.25,1.211926701,p_lnorm,0.2302173350445512
Scarus psittacus,10,8.75,11.25,1.211926701,lbspr_mk15,0.2694285462816384
Scarus psittacus,12.5,11.25,13.75,1.211926701,lbspr,0.11938612785746106
Scarus psittacus,12.5,11.25,13.75,1.211926701,rls_obs,0.09277238403451996
Scarus psittacus,12.5,11.25,13.75,1.211926701,p_norm,0.21390252231440476
Scarus psittacus,12.5,11.25,13.75,1.211926701,p_lnorm,0.2381720365375495
Scarus psittacus,12.5,11.25,13.75,1.211926701,lbspr_mk15,0.10003002130427496
Scarus psittacus,15,13.75,17.5,1.211926701,lbspr,0.13805144215055315
Scarus psittacus,15,13.75,17.5,1.211926701,rls_obs,0.13807982740021574
Scarus psittacus,15,13.75,17.5,1.211926701,p_norm,0.28423984114661127
Scarus psittacus,15,13.75,17.5,1.211926701,p_lnorm,0.23608470180159147
Scarus psittacus,15,13.75,17.5,1.211926701,lbspr_mk15,0.09292377361766362
Scarus psittacus,20,17.5,22.5,1.211926701,lbspr,0.01074066879681013
Scarus psittacus,20,17.5,22.5,1.211926701,rls_obs,0.18338727076591155
Scarus psittacus,20,17.5,22.5,1.211926701,p_norm,0.15694457771993986
Scarus psittacus,20,17.5,22.5,1.211926701,p_lnorm,0.12109118444272073
Scarus psittacus,20,17.5,22.5,1.211926701,lbspr_mk15,0.00524227433684867
Scarus psittacus,25,22.5,27.5,1.211926701,lbspr,0
Scarus psittacus,25,22.5,27.5,1.211926701,rls_obs,0.2535059331175836
Scarus psittacus,25,22.5,27.5,1.211926701,p_norm,0.02054250744531738
Scarus psittacus,25,22.5,27.5,1.211926701,p_lnorm,0.0308801839577224
Scarus psittacus,25,22.5,27.5,1.211926701,lbspr_mk15,0
Scarus psittacus,30,27.5,32.5,1.211926701,lbspr,0
Scarus psittacus,30,27.5,32.5,1.211926701,rls_obs,0.13592233009708737
Scarus psittacus,30,27.5,32.5,1.211926701,p_norm,8.656787885219508e-4
Scarus psittacus,30,27.5,32.5,1.211926701,p_lnorm,0.0071240243202767
Scarus psittacus,30,27.5,32.5,1.211926701,lbspr_mk15,0
