population,species,scaled_size,scaled_n,normal_better,mean_size,population_n,dat,model_fit,vector_icon
Scarus ghobban__-21_117,Scarus ghobban,0.386396526772793,0.2465753424657534,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,0.5151953690303906,0.5616438356164384,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,0.6439942112879884,0.3561643835616438,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,0.772793053545586,0.6301369863013698,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,1.0303907380607813,1,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,1.2879884225759768,0.8767123287671232,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,1.545586107091172,0.726027397260274,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,1.8031837916063675,0.1917808219178082,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Scarus ghobban__-21_117,Scarus ghobban,2.0607814761215626,0.0410958904109589,TRUE,19.410112359550563,356,rls,TRUE,FALSE
Dischistodus perspicillatus__-17_119,Dischistodus perspicillatus,0.36749482401656314,0.304,TRUE,6.802816901408451,355,rls,TRUE,FALSE
Dischistodus perspicillatus__-17_119,Dischistodus perspicillatus,0.7349896480331263,0.976,TRUE,6.802816901408451,355,rls,TRUE,FALSE
Dischistodus perspicillatus__-17_119,Dischistodus perspicillatus,1.1024844720496894,1,TRUE,6.802816901408451,355,rls,TRUE,FALSE
Dischistodus perspicillatus__-17_119,Dischistodus perspicillatus,1.4699792960662523,0.376,TRUE,6.802816901408451,355,rls,TRUE,FALSE
Dischistodus perspicillatus__-17_119,Dischistodus perspicillatus,1.8374741200828155,0.136,TRUE,6.802816901408451,355,rls,TRUE,FALSE
Dischistodus perspicillatus__-17_119,Dischistodus perspicillatus,2.2049689440993787,0.048,TRUE,6.802816901408451,355,rls,TRUE,FALSE
Gnathodentex aureolineatus__-15_147,Gnathodentex aureolineatus,0.5601136005048911,0.00505050505050505,TRUE,22.316901408450704,355,rls,TRUE,FALSE
Gnathodentex aureolineatus__-15_147,Gnathodentex aureolineatus,0.6721363206058694,0.16161616161616163,TRUE,22.316901408450704,355,rls,TRUE,FALSE
Gnathodentex aureolineatus__-15_147,Gnathodentex aureolineatus,0.8961817608078259,0.6262626262626263,TRUE,22.316901408450704,355,rls,TRUE,FALSE
Gnathodentex aureolineatus__-15_147,Gnathodentex aureolineatus,1.1202272010097822,1,TRUE,22.316901408450704,355,rls,TRUE,FALSE
Neoglyphidodon nigroris__-12_137,Neoglyphidodon nigroris,0.36787564766839376,0.1647727272727273,TRUE,6.795774647887324,355,rls,TRUE,FALSE
Neoglyphidodon nigroris__-12_137,Neoglyphidodon nigroris,0.7357512953367875,0.5454545454545454,TRUE,6.795774647887324,355,rls,TRUE,FALSE
Neoglyphidodon nigroris__-12_137,Neoglyphidodon nigroris,1.1036269430051813,1,TRUE,6.795774647887324,355,rls,TRUE,FALSE
Neoglyphidodon nigroris__-12_137,Neoglyphidodon nigroris,1.471502590673575,0.3068181818181818,TRUE,6.795774647887324,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,0.5719656283566058,0.2153846153846154,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,0.7626208378088077,0.7846153846153846,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,0.9532760472610096,1,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,1.1439312567132116,0.33076923076923076,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,1.5252416756176157,0.27692307692307694,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,1.9065520945220191,0.07692307692307693,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,2.287862513426423,0.03846153846153846,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scarus chameleon__-29_159,Scarus chameleon,2.6691729323308273,0.00769230769230769,FALSE,13.112676056338028,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,0.33291653641763047,0.07142857142857142,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,0.4438887152235073,0.15306122448979592,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,0.5548608940293842,0.22448979591836735,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,0.6658330728352609,0.4897959183673469,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,0.8877774304470146,0.8163265306122449,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,1.1097217880587684,1,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,1.331666145670522,0.4693877551020408,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,1.5536105032822756,0.3877551020408163,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Scorpis aequipinnis__-41_148,Scorpis aequipinnis,1.7755548608940293,0.01020408163265306,TRUE,22.528169014084508,355,rls,TRUE,FALSE
Torquigener pleurogramma__-34_115,Torquigener pleurogramma,0.46374918354016986,0.0054054054054054,TRUE,10.78169014084507,355,rls,TRUE,FALSE
Torquigener pleurogramma__-34_115,Torquigener pleurogramma,0.6956237753102548,0.3783783783783784,TRUE,10.78169014084507,355,rls,TRUE,FALSE
Torquigener pleurogramma__-34_115,Torquigener pleurogramma,0.9274983670803396,1,TRUE,10.78169014084507,355,rls,TRUE,FALSE
Torquigener pleurogramma__-34_115,Torquigener pleurogramma,1.159372958850425,0.22162162162162163,TRUE,10.78169014084507,355,rls,TRUE,FALSE
Torquigener pleurogramma__-34_115,Torquigener pleurogramma,1.3912475506205095,0.24324324324324328,TRUE,10.78169014084507,355,rls,TRUE,FALSE
Torquigener pleurogramma__-34_115,Torquigener pleurogramma,1.8549967341606797,0.07027027027027027,TRUE,10.78169014084507,355,rls,TRUE,FALSE
Abudefduf sexfasciatus__-12_137,Abudefduf sexfasciatus,0.49441340782122906,0.21978021978021975,TRUE,10.112994350282486,354,rls,TRUE,TRUE
Abudefduf sexfasciatus__-12_137,Abudefduf sexfasciatus,0.7416201117318435,0.4725274725274725,TRUE,10.112994350282486,354,rls,TRUE,TRUE
Abudefduf sexfasciatus__-12_137,Abudefduf sexfasciatus,0.988826815642458,0.25274725274725274,TRUE,10.112994350282486,354,rls,TRUE,TRUE
Abudefduf sexfasciatus__-12_137,Abudefduf sexfasciatus,1.2360335195530725,1,TRUE,10.112994350282486,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,0.11295469049138482,0.07586206896551724,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,0.5647734524569241,0.02068965517241379,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,0.6777281429483089,0.33793103448275863,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,0.9036375239310784,0.7034482758620689,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,1.1295469049138482,1,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,1.3554562858966177,0.2413793103448276,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,1.5813656668793874,0.05517241379310345,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Scarus rivulatus__-11_133,Scarus rivulatus,1.807275047862157,0.00689655172413793,TRUE,22.13276836158192,354,rls,TRUE,TRUE
Dischistodus prosopotaenia__-16_146,Dischistodus prosopotaenia,0.40022675736961455,0.34591194968553457,TRUE,6.246458923512748,353,rls,TRUE,FALSE
Dischistodus prosopotaenia__-16_146,Dischistodus prosopotaenia,0.8004535147392291,1,TRUE,6.246458923512748,353,rls,TRUE,FALSE
Dischistodus prosopotaenia__-16_146,Dischistodus prosopotaenia,1.2006802721088436,0.5094339622641509,TRUE,6.246458923512748,353,rls,TRUE,FALSE
Dischistodus prosopotaenia__-16_146,Dischistodus prosopotaenia,1.6009070294784582,0.1949685534591195,TRUE,6.246458923512748,353,rls,TRUE,FALSE
Dischistodus prosopotaenia__-16_146,Dischistodus prosopotaenia,2.0011337868480727,0.12578616352201258,TRUE,6.246458923512748,353,rls,TRUE,FALSE
Dischistodus prosopotaenia__-16_146,Dischistodus prosopotaenia,2.4013605442176873,0.0440251572327044,TRUE,6.246458923512748,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,0.20850561134081513,0.07777777777777778,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,0.41701122268163027,0.4777777777777778,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,0.6255168340224454,0.4888888888888889,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,0.8340224453632605,0.5444444444444444,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,1.0425280567040756,0.8444444444444444,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,1.2510336680448908,1,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Gomphosus varius__-23_152,Gomphosus varius,1.668044890726521,0.4888888888888889,TRUE,11.990084985835692,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,0.2821742605915268,0.7027027027027027,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,0.5643485211830536,0.6756756756756757,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,0.8465227817745804,0.945945945945946,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,1.1286970423661071,1,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,1.410871302957634,0.7702702702702703,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,1.6930455635491608,0.6216216216216216,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Thalassoma nigrofasciatum__-18_147,Thalassoma nigrofasciatum,2.2573940847322143,0.05405405405405406,TRUE,8.859773371104815,353,rls,TRUE,FALSE
Cephalopholis argus__-17_120,Cephalopholis argus,0.41181632056156775,0.02439024390243902,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,0.5147704007019597,0.04065040650406504,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,0.6177244808423517,0.3333333333333333,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,0.8236326411231355,0.6829268292682927,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,1.0295408014039191,1,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,1.2354489616847033,0.6097560975609756,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,1.441357121965487,0.07317073170731707,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,1.647265282246271,0.06504065040650407,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Cephalopholis argus__-17_120,Cephalopholis argus,2.0590816028078387,0.03252032520325203,TRUE,24.282670454545453,352,rls,TRUE,TRUE
Parma victoriae__-41_146,Parma victoriae,0.19786396852164137,0.19811320754716985,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,0.39572793704328274,0.08490566037735849,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,0.5935919055649241,0.2641509433962264,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,0.7914558740865655,0.5849056603773585,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,0.9893198426082068,0.7547169811320755,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,1.1871838111298485,1,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,1.582911748173131,0.41509433962264153,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Parma victoriae__-41_146,Parma victoriae,1.9786396852164136,0.01886792452830188,TRUE,12.634943181818182,352,rls,TRUE,FALSE
Stethojulis interrupta__-22_114,Stethojulis interrupta,0.5057471264367815,0.6404494382022472,TRUE,4.943181818181818,352,rls,TRUE,FALSE
Stethojulis interrupta__-22_114,Stethojulis interrupta,1.011494252873563,1,TRUE,4.943181818181818,352,rls,TRUE,FALSE
Stethojulis interrupta__-22_114,Stethojulis interrupta,1.5172413793103448,0.20786516853932585,TRUE,4.943181818181818,352,rls,TRUE,FALSE
Stethojulis interrupta__-22_114,Stethojulis interrupta,2.022988505747126,0.03370786516853932,TRUE,4.943181818181818,352,rls,TRUE,FALSE
Stethojulis interrupta__-22_114,Stethojulis interrupta,2.528735632183908,0.06179775280898876,TRUE,4.943181818181818,352,rls,TRUE,FALSE
Stethojulis interrupta__-22_114,Stethojulis interrupta,3.0344827586206895,0.03370786516853932,TRUE,4.943181818181818,352,rls,TRUE,FALSE
Zanclus cornutus__-32_159,Zanclus cornutus,0.3059539330725771,0.00757575757575757,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,0.4589308996088657,0.03787878787878788,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,0.6119078661451542,0.17424242424242423,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,0.7648848326814428,0.48484848484848486,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,0.9178617992177314,1,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,1.2238157322903085,0.7575757575757576,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,1.5297696653628856,0.16666666666666666,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Zanclus cornutus__-32_159,Zanclus cornutus,1.8357235984354627,0.03787878787878788,TRUE,16.342329545454547,352,rls,TRUE,TRUE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,0.2217308907138345,0.1038961038961039,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,0.443461781427669,0.961038961038961,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,0.6651926721415035,1,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,0.886923562855338,0.6363636363636364,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,1.1086544535691725,0.6753246753246753,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,1.330385344283007,0.4935064935064935,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,1.773847125710676,0.37662337662337664,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,2.217308907138345,0.1038961038961039,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,2.660770688566014,0.15584415584415584,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Hemigymnus melapterus__-22_114,Hemigymnus melapterus,3.104232469993683,0.05194805194805195,FALSE,11.274928774928776,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.22194119506797344,0.01075268817204301,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.2774264938349668,0.05376344086021505,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.33291179260196013,0.26881720430107525,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.4438823901359469,0.21505376344086025,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.5548529876699336,0.16129032258064516,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.6658235852039203,0.26881720430107525,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.776794182737907,0.2258064516129032,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,0.8877647802718938,0.46236559139784944,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,1.1097059753398673,0.935483870967742,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,1.387132469174834,1,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,1.6645589630098008,0.16129032258064516,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Kyphosus sydneyanus__-33_152,Kyphosus sydneyanus,2.2194119506797345,0.01075268817204301,TRUE,45.05698005698006,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,0.36940887563585334,0.05194805194805195,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,0.49254516751447114,0.16883116883116883,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,0.6156814593930889,0.3116883116883117,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,0.7388177512717067,0.7272727272727273,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,0.8619540431503245,0.922077922077922,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,0.9850903350289424,1,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,1.231362918786178,0.7012987012987013,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,1.5392036484827225,0.5324675324675324,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Latridopsis forsteri__-38_149,Latridopsis forsteri,1.8470443781792667,0.14285714285714285,TRUE,40.605413105413106,351,rls,TRUE,FALSE
Pomacentrus magniseptus__-17_148,Pomacentrus magniseptus,0.30180567497850386,0.04395604395604396,TRUE,8.283475783475783,351,rls,TRUE,FALSE
Pomacentrus magniseptus__-17_148,Pomacentrus magniseptus,0.6036113499570077,0.3076923076923077,TRUE,8.283475783475783,351,rls,TRUE,FALSE
Pomacentrus magniseptus__-17_148,Pomacentrus magniseptus,0.9054170249355116,0.5769230769230769,TRUE,8.283475783475783,351,rls,TRUE,FALSE
Pomacentrus magniseptus__-17_148,Pomacentrus magniseptus,1.2072226999140154,1,TRUE,8.283475783475783,351,rls,TRUE,FALSE
Thalassoma quinquevittatum__-10_144,Thalassoma quinquevittatum,0.6464088397790055,1,NA,3.867521367521367,351,rls,FALSE,FALSE
Thalassoma quinquevittatum__-10_144,Thalassoma quinquevittatum,1.292817679558011,0.6256410256410256,NA,3.867521367521367,351,rls,FALSE,FALSE
Thalassoma quinquevittatum__-10_144,Thalassoma quinquevittatum,1.9392265193370168,0.1641025641025641,NA,3.867521367521367,351,rls,FALSE,FALSE
Thalassoma quinquevittatum__-10_144,Thalassoma quinquevittatum,2.585635359116022,0.01025641025641025,NA,3.867521367521367,351,rls,FALSE,FALSE
Amblyglyphidodon aureus__-10_145,Amblyglyphidodon aureus,0.503959683225342,0.02352941176470588,TRUE,9.92142857142857,350,rls,TRUE,FALSE
Amblyglyphidodon aureus__-10_145,Amblyglyphidodon aureus,0.755939524838013,0.5352941176470588,TRUE,9.92142857142857,350,rls,TRUE,FALSE
Amblyglyphidodon aureus__-10_145,Amblyglyphidodon aureus,1.007919366450684,1,TRUE,9.92142857142857,350,rls,TRUE,FALSE
Amblyglyphidodon aureus__-10_145,Amblyglyphidodon aureus,1.259899208063355,0.4823529411764706,TRUE,9.92142857142857,350,rls,TRUE,FALSE
Amblyglyphidodon aureus__-10_145,Amblyglyphidodon aureus,1.511879049676026,0.01764705882352941,TRUE,9.92142857142857,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,0.3085059497576025,0.15151515151515152,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,0.4627589246364037,0.1414141414141414,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,0.617011899515205,0.37373737373737376,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,0.7712648743940063,0.5151515151515151,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,0.9255178492728074,0.9090909090909092,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,1.23402379903041,1,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,1.5425297487880123,0.3333333333333333,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Ophthalmolepis lineolatus__-34_124,Ophthalmolepis lineolatus,1.851035698545615,0.1111111111111111,TRUE,16.207142857142856,350,rls,TRUE,FALSE
Plectroglyphidodon johnstonianus__-21_154,Plectroglyphidodon johnstonianus,0.4520725388601036,0.2972972972972973,TRUE,5.530085959885387,349,rls,TRUE,FALSE
Plectroglyphidodon johnstonianus__-21_154,Plectroglyphidodon johnstonianus,0.9041450777202072,1,TRUE,5.530085959885387,349,rls,TRUE,FALSE
Plectroglyphidodon johnstonianus__-21_154,Plectroglyphidodon johnstonianus,1.3562176165803108,0.4810810810810811,TRUE,5.530085959885387,349,rls,TRUE,FALSE
Plectroglyphidodon johnstonianus__-21_154,Plectroglyphidodon johnstonianus,1.8082901554404145,0.10810810810810811,TRUE,5.530085959885387,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,0.21049457177322073,0.9861111111111112,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,0.42098914354644146,1,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,0.6314837153196622,0.3333333333333333,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,0.8419782870928829,0.16666666666666666,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,1.0524728588661036,0.2638888888888889,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,1.2629674306393244,0.6666666666666666,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,1.6839565741857658,0.7777777777777778,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,2.1049457177322073,0.5138888888888888,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,2.5259348612786487,0.125,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Scarus chameleon__-20_149,Scarus chameleon,2.94692400482509,0.01388888888888888,TRUE,11.87679083094556,349,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,0.43016069221260816,0.03623188405797101,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,0.6452410383189122,0.4057971014492754,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,0.8603213844252163,0.7463768115942029,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,1.0754017305315204,1,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,1.2904820766378244,0.1956521739130435,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,1.7206427688504329,0.05072463768115942,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Acanthurus nigricans__-13_124,Acanthurus nigricans,2.150803461063041,0.08695652173913043,TRUE,11.623563218390805,348,rls,TRUE,FALSE
Chromis weberi__-20_149,Chromis weberi,0.6456400742115028,0.23622047244094488,TRUE,7.744252873563219,348,rls,TRUE,FALSE
Chromis weberi__-20_149,Chromis weberi,0.9684601113172542,1,TRUE,7.744252873563219,348,rls,TRUE,FALSE
Chromis weberi__-20_149,Chromis weberi,1.614100185528757,0.03149606299212598,TRUE,7.744252873563219,348,rls,TRUE,FALSE
Chromis weberi__-20_149,Chromis weberi,1.9369202226345084,0.10236220472440943,TRUE,7.744252873563219,348,rls,TRUE,FALSE
Cirrhilabrus exquisitus__-19_148,Cirrhilabrus exquisitus,0.36212278876170656,0.0949367088607595,TRUE,6.903735632183908,348,rls,TRUE,FALSE
Cirrhilabrus exquisitus__-19_148,Cirrhilabrus exquisitus,0.7242455775234131,1,TRUE,6.903735632183908,348,rls,TRUE,FALSE
Cirrhilabrus exquisitus__-19_148,Cirrhilabrus exquisitus,1.0863683662851196,0.6329113924050633,TRUE,6.903735632183908,348,rls,TRUE,FALSE
Cirrhilabrus exquisitus__-19_148,Cirrhilabrus exquisitus,1.4484911550468262,0.2848101265822785,TRUE,6.903735632183908,348,rls,TRUE,FALSE
Cirrhilabrus exquisitus__-19_148,Cirrhilabrus exquisitus,1.810613943808533,0.189873417721519,TRUE,6.903735632183908,348,rls,TRUE,FALSE
