population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,pop_mean_size
Abudefduf bengalensis__-23_151,11.383864544903227,11.484483023409696,11.85199106494538,12.222540480500392,12.341771304202345,2.4976598535533574,2.557599606756014,2.80071556496889,3.0997232687987686,3.2339230317615435,-9.506008524657911,rls,2.3774506543274065,2.393816456458852,2.4385762435115583,2.4759992924146723,2.4862713088868476,0.216773596327931,0.22348415730169977,0.24927182025439437,0.28385961391616854,0.30056679661756225,-16.771899560110132,11.385824785508106,11.48830965695342,11.853035316131852,12.224611935065004,12.343994510607365,0.21010415753928643,0.2155135144911362,0.23638708168895892,0.26169848585380895,0.27239445291772335,11.166461803836688,11.337806069350169,11.825639200765242,12.274840254876793,12.420444053100994,0.21934529424638857,0.2263039004736107,0.253194632745141,0.28967486034046874,0.3074846389893174,322,Abudefduf bengalensis,FALSE,FALSE,TRUE,normal,0.23638708168895892,11.801242236024844
Abudefduf bengalensis__-26_113,9.424715186766784,9.632397355834856,10.278209658379753,10.91320365613736,11.131268939848564,2.3293084990120128,2.445276997618463,2.8090392845127794,3.248502556613601,3.4447173376444065,-12.89942987781492,rls,2.1519608501622844,2.179884883192957,2.260822925052496,2.33097802970085,2.3498151966113756,0.22959647838199768,0.2424592230978047,0.28677290845745174,0.3402748986794087,0.3656703592706983,-18.985148240963305,9.46090804772594,9.653421069811207,10.288151580100095,10.920917042139894,11.137333200811344,0.22313033893327733,0.2349218913715143,0.2718638496330401,0.31615410725296933,0.333730229940432,9.04556346703818,9.258185603230828,9.997601694960087,10.725758657040595,10.943710773726409,0.2326557410473804,0.24606658193544723,0.2927711396264382,0.3503665325170216,0.3782417003364934,387,Abudefduf bengalensis,FALSE,FALSE,TRUE,normal,0.2718638496330401,10.22609819121447
Abudefduf bengalensis__-27_154,10.998056034583954,11.104969760110984,11.465882446773216,11.882639549595751,12.040831411309048,1.3428852070771224,1.4180633952758075,1.6514243563844877,2.023392996156025,2.1888899158000017,-5.379678229946883,rls,2.3881396157385035,2.3979532237008283,2.425112650145961,2.45201535789124,2.461403517525131,0.12014779986908236,0.12531858494201506,0.14379552943090473,0.16828052683532904,0.1801464826830218,-8.940371178633246,10.998063972017489,11.104969773578135,11.46588275077866,11.882640163069976,12.040875588177238,0.1173842034030994,0.12377953445483551,0.1441358435264225,0.17476129622805708,0.188111304769562,11.01482127471352,11.114920371055096,11.420189613641162,11.747790406282071,11.862103326312068,0.12058270505755148,0.12581222276402024,0.14454206200690056,0.16947894151527954,0.18161797508561853,218,Abudefduf bengalensis,FALSE,FALSE,TRUE,normal,0.1441358435264225,11.410550458715596
Abudefduf sexfasciatus__-10_144,11.170048106039124,11.278366660711049,11.651440939946545,12.138818187654712,12.34442066560885,2.0662599281254774,2.129505464867795,2.392811967253272,2.7401719232547,2.9077013115616204,-9.71826662186071,rls,2.382464541440438,2.3934999906846617,2.42560094059764,2.460540401052633,2.4737982568942347,0.1831286439512756,0.18844061771655948,0.20967230026881825,0.2346747766518241,0.24616818342257304,-12.607407652099138,11.17145350922994,11.278783878577148,11.651474317067898,12.138881953894854,12.34444215131372,0.1770391521713853,0.18243544434713663,0.20542187125677183,0.23336897313925511,0.24632975828467824,11.080991921863166,11.200089143336132,11.563994869380894,11.980325485596136,12.150714616114584,0.1846747803002151,0.1901259350277147,0.211997974270252,0.2379431725030247,0.24994506920275228,320,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.20542187125677183,11.46875
Abudefduf sexfasciatus__-10_145,9.60612127068615,10.51139840910151,12.344369192487754,13.169228689873224,13.332535457570902,1.8727078926755103,1.983187012988738,2.577189622493004,4.023130954806705,5.025257975672378,-17.36500925689047,rls,2.0844850795709537,2.1620559086536564,2.368304983970142,2.5096437555520295,2.548845720809836,0.21554370182020124,0.23245062207449296,0.33365449091927346,0.539060681981073,0.6494239162508564,-25.14079008343755,10.074536383245206,10.66996658821909,12.357792438789062,13.17820830083402,13.354373673215598,0.14676906725571218,0.1539803575504105,0.2119530546827932,0.34716233519609996,0.4352106431522333,8.869542673629594,9.47105396049467,11.347074269494602,13.261057201236865,14.508068136722027,0.21807159369848167,0.2356262754463063,0.34315955300277456,0.5806991040836214,0.7243131178655287,665,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.2119530546827932,13.06015037593985
Abudefduf sexfasciatus__-12_123,9.962232855702608,10.45128100220114,11.61557351932313,12.480668782671248,12.71842930316596,2.320630371859433,2.4362160326015276,2.932244681094392,3.673995065797403,4.057186516839044,-13.054084491508556,rls,2.160565840628124,2.2139229918149756,2.3466235884322977,2.451947195571175,2.4818807417642277,0.22129856566029185,0.2340386915983214,0.2973819476945966,0.4019133341347572,0.4598319387357124,-20.078615965751126,10.049149291514512,10.484975298445107,11.62426769865985,12.487137838948549,12.721617580810012,0.19601158262548063,0.20739006907723295,0.25205490355897,0.32487070946103996,0.35538599341112576,9.23792977671908,9.666258561314734,10.934488642232797,12.221002218919413,12.586329162672344,0.22403582997338556,0.23728038013649871,0.3040795251074606,0.418703718522194,0.4852448295068755,256,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.25205490355897,12.08984375
Abudefduf sexfasciatus__-12_137,5.745049478642032,7.14521546778196,8.882013651202753,10.09978588604962,10.514489967709954,1.7715645616172329,1.937723169580802,2.5889594544808667,4.534401704298039,6.393799111284423,-14.449681129443078,rls,1.8900009707775107,1.9455608746817612,2.111734034722854,2.2522167999261433,2.2961778400614152,0.2008560777566814,0.22068216693742432,0.30029799581241745,0.4388432953323172,0.5005702025957505,-18.973638017177628,7.337430705870421,7.713832416311533,8.986347158371357,10.26243393812885,10.715888340293793,0.194062876375216,0.2097914235860449,0.28853543815885385,0.4603922633815245,0.5553133790954655,7.078471939980191,7.416243227448463,8.663778751248103,10.087229753832212,10.680270833106382,0.20289900011721415,0.22339646724675288,0.307197061440389,0.4608445051444252,0.5336274459692756,354,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.28853543815885385,10.112994350282486
Abudefduf sexfasciatus__-14_145,10.29121486669917,10.525126182603897,11.17978418635674,11.802621072971602,12.032026723484003,1.4673278458898564,1.580858479914944,1.9414919663953776,2.514810916772158,2.7433282691818466,-11.527868776139746,rls,2.2820578501648168,2.3071699763119096,2.3793224110015068,2.4499792217602763,2.4687993845489817,0.13522237132895845,0.14739302308292196,0.1901648804012171,0.2483045797921769,0.27707753372227084,-17.066699635025508,10.293680246602078,10.526094081241752,11.181820462200118,11.802621074707526,12.033577014732115,0.129565832947416,0.13942595171182834,0.17462150874869253,0.22707176270003496,0.24898561433574745,10.03876993408417,10.278205011547412,11.010648515469992,11.788443368823888,12.047282172174206,0.13584287198018088,0.14819717547640152,0.1918971214455807,0.2521815137067249,0.2824815248316264,575,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.17462150874869253,11.065217391304348
Abudefduf sexfasciatus__-15_145,6.773326941749993,7.107911178365223,7.824032798833196,8.811858856281244,9.180228375453725,1.538063552923489,1.6365370646015176,2.1111630471650074,3.0810062100668127,3.807455431935944,-10.214707539465032,rls,1.9114475005490352,1.930571642361711,1.996481261906502,2.067177181773906,2.0926804307373024,0.2045873020430826,0.21601389178247268,0.25969112511073905,0.31186029932813547,0.33487799088396264,-12.096643661815582,6.9955117421602635,7.241774905733573,7.861814895409626,8.879200498816582,9.26755291142653,0.19598798097013093,0.209635570369977,0.26392581337585885,0.3688980302798666,0.4227821934584088,7.005926659852439,7.153627649430333,7.626772597333806,8.186706374650129,8.425309914198806,0.20674688730196175,0.21855847099701,0.2641316263007326,0.3195988403191907,0.3444896520755272,215,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.26392581337585885,7.639534883720931
Abudefduf sexfasciatus__-17_146,9.565296801316196,9.688093777327932,10.01025036592014,10.364488940873953,10.507867969834193,2.0197397908996297,2.076416113145306,2.293322604644123,2.5577877428033897,2.6588138739028593,-15.07379901841804,rls,2.1675672447761754,2.194840192868309,2.2612883799367154,2.314189560401881,2.329888824554338,0.19563667155720357,0.20474684064135995,0.23999956723928023,0.28822210111415947,0.31256436324784603,-22.669375662765336,9.570188290705918,9.68940390086327,10.01088848652392,10.365581785683013,10.509073478954637,0.2000715083868338,0.20579479220212088,0.2288226254764713,0.25555325574227583,0.2677030092605377,9.088644191169314,9.303587917878374,9.8774746590875,10.410209318001872,10.545469432336528,0.1975236190330999,0.20691151154110732,0.24349738076025224,0.2943127930963776,0.3203561558900263,1450,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.2288226254764713,9.963793103448277
Abudefduf sexfasciatus__-18_147,7.783015483198561,8.205983915704058,9.01686073054405,9.763078906907428,10.023482219697875,2.535821086419811,2.66348943175632,3.1608741540636758,3.9510778133691105,4.469529967632827,-16.852265749318583,rls,2.0264961619892228,2.0555887487171765,2.135569966244687,2.199955948849522,2.2203433903402088,0.2849018083211811,0.29676808156983586,0.33948528035710535,0.4026908171573194,0.429444773411588,-21.792264872565703,8.1573907824207,8.418897733614909,9.111520719746114,9.83963068173388,10.118479471836215,0.27735410122389464,0.2902697847857072,0.3377897202794605,0.4057995786213693,0.4459136920425921,8.113312717219797,8.344328539332992,8.974507731489279,9.599604170281674,9.772806649887148,0.2907820739556567,0.3034237585783479,0.3495056912001392,0.41958106444507065,0.4500268432885192,430,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.3377897202794605,9.267441860465116
Abudefduf sexfasciatus__-20_149,9.855034253344623,10.131048928039863,10.859110067822122,11.42202899193894,11.6022023276996,1.7495678392725738,1.844786334752473,2.250702343071295,2.887390553548024,3.162590971005804,-18.812628749884116,rls,2.1231673916620752,2.1690724468298974,2.3090823384178627,2.3943825914448995,2.4167304057387247,0.1817703695491756,0.19402974293049813,0.258764504426977,0.36940624832624536,0.4144261591115958,-26.291532093961617,9.874611361657742,10.142261550587117,10.859754400531216,11.422528696372217,11.605945768144023,0.15808095677394668,0.16570864138307542,0.20762330131097417,0.27562040155874734,0.30017842577979326,8.908244748168551,9.255616327003612,10.421226015613197,11.331632008528134,11.573289472887907,0.18328220055396857,0.19587033304294785,0.26315719918719116,0.382374360020343,0.4328739138235314,1339,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.20762330131097417,11.071695294996266
Abudefduf sexfasciatus__-21_116,1.2133925207047933,2.2622133200976244,8.01559465854123,11.069694418222348,12.006570343261751,2.360864358374047,2.7054589792712207,5.6899592472605125,12.87409538832202,16.652724074835216,-13.249833334436929,rls,-0.3424806713344034,0.3690951886441268,1.9349696067605937,2.552083113485469,2.8366154344115784,0.4199502060688507,0.4909342018510871,1.131891315410302,2.8965855385625905,3.678571640430093,-19.277417426362337,6.896742101026372,7.47874599162159,9.806445270965618,14.080296173011956,17.466365308887937,0.24012598621761133,0.2789066325202881,0.5128277165751407,0.6529300773239374,0.6736379556884168,4.877397879775376,6.3013734332658515,12.147029667197168,227.8604818510119,3197.569486013447,0.4391642487026981,0.5220554514975824,1.612725086731225,66.35310700333542,867.7910387549883,277,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.5128277165751407,10.893501805054152
Abudefduf sexfasciatus__-21_117,10.187871675188386,10.49425623114077,11.272878548488944,11.846163409492164,12.020817104618631,1.9988567873940608,2.0883668871860417,2.482848784770721,3.086174721789225,3.356391742901093,-14.365116651607812,rls,2.163286584433252,2.2123384523028573,2.337621652945602,2.4283617321330073,2.45136463341923,0.20042701379123729,0.21274196286448416,0.2710349104400626,0.3778550842077112,0.42823764617627474,-22.10795501436086,10.24764990161786,10.50666101742636,11.275873730848671,11.849106704364203,12.027374208691061,0.17413970311360674,0.18241705333810831,0.22024539577018637,0.2796135144348361,0.30778108624088807,9.265965138649989,9.60724243049151,10.774741739522042,11.76699015009643,12.0599814069653,0.20245679888459372,0.21517194444012264,0.27608948475566986,0.3917519931863967,0.44864216491538306,482,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.22024539577018637,11.478215767634854
Abudefduf sexfasciatus__-22_114,6.131901411040552,6.793386878649158,7.833923408930025,8.603464500269993,8.910548658672631,2.8106904657833605,2.939983485447937,3.496818458153246,4.8481668621064955,5.534068045457038,-33.92476660737229,rls,1.9244159032152788,1.937122151810672,1.9813406036372716,2.027310477741645,2.042095264754942,0.31202997061380905,0.3191662158015188,0.34725703016085263,0.3850154223042691,0.4017943570856895,-33.42398868074933,7.366526659032256,7.524397242654071,8.126951834129319,8.887715172785045,9.217969605230582,0.33467265575482474,0.34859116199896395,0.4003022019955515,0.49365621978112656,0.527504358631587,7.30599642874604,7.391758991547164,7.701937528555843,8.069020359807027,8.196558743235483,0.3197813216762285,0.32746951109392136,0.35799355940491095,0.3997343984706853,0.4185694959764832,6464,Abudefduf sexfasciatus,FALSE,FALSE,FALSE,lognormal,0.35799355940491095,7.721612004950496
Abudefduf sexfasciatus__-23_114,9.428325232201397,9.525882376394687,9.775142033174411,10.032138337691478,10.110184455863802,2.56160292245503,2.612482942648298,2.777064681138473,2.990186837669678,3.0642785584105265,-27.45825845025855,rls,2.072638923744711,2.1102115392165284,2.1994457389451876,2.260026201823092,2.274518906613247,0.2629956817826686,0.27201187122024884,0.3146392541773919,0.3914470044477088,0.42931164456139087,-40.50354302213387,9.44657956652144,9.540759969868224,9.786068420434766,10.042658314792314,10.117559028495164,0.25969261184655845,0.2647483996869053,0.28221133676902044,0.30260952505938093,0.3110693780806224,8.537185424342123,8.805565729774303,9.485494119279366,10.054477323481231,10.218916633406266,0.26760953488302813,0.27712186993040416,0.322589425074022,0.4069323255748894,0.4498740812969323,7853,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.28221133676902044,9.780020374379218
Abudefduf sexfasciatus__-24_152,9.116431130385484,9.370262463993374,10.171271420656243,10.983646193261558,11.20378024333025,2.261217016707149,2.3827950189581673,2.8315698650156085,3.408259510031538,3.6807127082376967,-18.62629425605588,rls,2.121071764614147,2.1447555411049315,2.2304240931008743,2.3081211087729367,2.3334123321184483,0.23081594183093132,0.24396704578363945,0.2895996578451324,0.345557866494673,0.36416359882184146,-23.22652566398,9.165276741597909,9.409818295388853,10.18993667440616,10.998097792898228,11.210924026601887,0.22047366239126628,0.2333195074617762,0.27607312581727356,0.33223823953019643,0.3563739924830486,8.734886611250444,8.940070965580883,9.71741262513465,10.483973415955834,10.786494011162064,0.23392457521242757,0.24764268986855129,0.29577913180479676,0.3561349382339046,0.37657729806647455,964,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.27607312581727356,10.108921161825728
Abudefduf sexfasciatus__-28_114,8.184569224402289,8.356494847857274,8.971153861777545,9.867208510534203,10.209377865169508,1.9975105782991285,2.0837195250265927,2.481067413078621,3.130801545192533,3.472378543144729,-17.66841647072853,rls,2.052504342596898,2.067937187783451,2.1132111021123405,2.1645750120915572,2.1843516857008702,0.2420806980952739,0.25132324142793894,0.2803732364696214,0.3121301398033023,0.32541576829512936,-17.960990472066964,8.243319518884094,8.394432146264432,8.992226392040282,9.902197065305549,10.262702623357235,0.21971347122235035,0.23199888907895092,0.2737646030697081,0.33293573955214334,0.3615698689383137,8.110655190955399,8.223674099884686,8.610422724409942,9.06122399096554,9.245004788780305,0.24567105004858103,0.2553445685167016,0.28597452166717646,0.3198890603560111,0.33422389372105593,838,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.2737646030697081,8.571002386634845
Abudefduf sexfasciatus__-29_114,9.124534966337151,9.275326316104069,9.802676944281709,10.459502867460168,10.70251241252219,1.6871311067628998,1.778457767395426,2.1597821697507893,2.7901559583021354,3.081037497174498,-14.077061813659762,rls,2.196415209447232,2.2111347994190487,2.249664060977432,2.288794759512865,2.302808558172937,0.18128902054215865,0.1879232113398301,0.21429952825360352,0.24847604566995316,0.26280119353879006,-16.116253176284037,9.135320803126367,9.28096205662072,9.810046869351629,10.46737786646204,10.71549308746383,0.17503613651698371,0.1835735052461685,0.21938300883536985,0.27728740076041625,0.30308496104416865,9.20318890245294,9.33802786655214,9.705597380417306,10.116911071922132,10.27937849403778,0.18278881803652147,0.18959461634575336,0.21678361944830388,0.2523610864756998,0.2674047194919401,541,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.21938300883536985,9.755083179297596
Abudefduf sexfasciatus__-32_116,5.614894314142369,6.502755931497932,7.786797046659063,8.792150691823686,9.072490910310568,2.6297994162160747,2.7836340497959418,3.4563085102326108,4.789476030237321,5.554197506143538,-22.515444505531853,rls,1.826813389218896,1.8610777702314327,1.9639693751948537,2.057179594483363,2.0869098683189,0.31708600799508024,0.3315060649984404,0.3857767196655089,0.4658739671421445,0.5006593529416322,-26.33464480784044,7.071767301730776,7.278377811559741,8.091818222526175,9.01729362179982,9.338902645918823,0.3154859758472305,0.33118607459487415,0.3973927557205381,0.49551255688908696,0.5345730497479639,6.78319539419763,6.990749246380466,7.695453545074037,8.4873569899291,8.791339810578755,0.3252257402368988,0.3408258883982122,0.4005850152136536,0.4923332203217402,0.5337348411383844,956,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.3973927557205381,7.800732217573222
Abudefduf sexfasciatus__-32_159,10.635215083255208,10.761636165243155,11.104001972480354,11.426776238659365,11.54986534847915,2.5555783827626826,2.6154857077239577,2.85689674260332,3.229071605144123,3.3782940861936677,-23.477115926557317,rls,2.1862844129465437,2.2197157855754512,2.3237940316009658,2.391327954315061,2.4062364513424774,0.2647976108185215,0.27505667267875555,0.32893726979537347,0.4192116751424197,0.4539132844881969,-35.81512215035309,10.645172864067566,10.770392454013331,11.10938227454729,11.431480109019832,11.554334048200992,0.22887475705767896,0.23446743580466176,0.25682068487875764,0.28956906479465017,0.3019100200789199,9.604080393394463,9.890032448791136,10.784780452404693,11.522512275366076,11.755201165187076,0.26950789073509207,0.28034204405577745,0.3380388639894263,0.4383220183838681,0.4783293848117686,2167,Abudefduf sexfasciatus,FALSE,FALSE,TRUE,normal,0.25682068487875764,11.13290263036456
Abudefduf vaigiensis__-10_145,12.164779734068356,12.665659783139104,13.828302322351872,15.123282410881968,15.638082363593265,2.6739186509904673,2.8208165684611513,3.6771164901910622,5.516175615947454,6.372013295462481,-19.363738690552427,rls,2.4578016376295264,2.487821030349586,2.5789571035152807,2.6644330746217024,2.693635876984967,0.19799818614657977,0.2126809955930007,0.27727629364582784,0.3752030651274293,0.41230627744957193,-23.73947388715436,12.472509180178026,12.844893265793909,13.86896207265172,15.202061502707783,15.739136030209824,0.19145073908726545,0.20412249921382936,0.26376856363485973,0.37863431041902634,0.4333790862232623,12.290586687479044,12.616378525275913,13.733879022454758,15.024944018017749,15.540795750079786,0.19995467355149163,0.21510887538371035,0.282692048085324,0.388803678705145,0.43046563929033255,401,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.26376856363485973,13.135910224438902
Abudefduf vaigiensis__-12_123,8.482692972305994,8.658371623563722,9.297215390470612,10.069624035404878,10.32983707035704,2.084986663701163,2.189968007816646,2.566211017635826,3.106093517267176,3.356108623171646,-15.899085098935371,rls,2.064386589598821,2.0878014289836475,2.1519370213876297,2.2160477690632288,2.240203365578437,0.23578823745275376,0.24757107983957155,0.2837473507677279,0.3310436546669312,0.3470069225522601,-18.95305482534632,8.523464016165637,8.688509684651239,9.313462520144205,10.081020082414028,10.34473969089257,0.21974091783443067,0.23331383948267895,0.2742233307884854,0.3263322507605987,0.34796541191602387,8.251281010460216,8.429332451266903,8.962279706474657,9.55314281917402,9.790202271969378,0.23910374067160411,0.2514134645147245,0.28955562264903917,0.34032393412199097,0.35771987838344066,638,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.2742233307884854,9.00078369905956
Abudefduf vaigiensis__-17_120,12.311326671701606,12.827670706247783,14.29289972989578,15.752464155055662,16.266241625517587,2.0368989930952415,2.231207496770004,3.002611576280864,4.462849696354363,5.413619381453854,-11.095733672657008,rls,2.4837748937810606,2.515750466540384,2.6137918873118227,2.7165800823300104,2.752254333287369,0.1528258045900692,0.16688487762287957,0.22025453314638355,0.31121497576630874,0.3519796948160237,-16.178462394432735,12.472936632006256,12.87011627337287,14.304243378245182,15.801442918317717,16.38104927806185,0.14281052798156663,0.15572041471859982,0.21139737650036747,0.3107949769140218,0.3681087549834212,12.406224805235077,12.744928750343451,14.010682967755184,15.596810962015224,16.294904358679922,0.15372250128020287,0.16805360722211413,0.22295297845035503,0.31890493359049726,0.3631680418812463,223,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.21139737650036747,13.026905829596412
Abudefduf vaigiensis__-17_150,7.01963442180704,7.630267686656427,8.818515442185248,10.132463298561944,10.654109035928252,2.145437415391127,2.2980195478125216,2.956444860209358,4.435809961170441,5.377091485963082,-19.69784722339776,rls,1.9395372212933368,1.9636963509033936,2.039598228640402,2.1471084376598046,2.1871211716130623,0.2461200686159372,0.259464263695147,0.3042935701015774,0.3651937567627892,0.3900485978493525,-20.93796520101207,7.66338298049263,7.94067918617192,8.967576515902286,10.269152865406214,10.768383981924982,0.2383650468754167,0.2549864954163156,0.3228493693089918,0.4430255165420634,0.4984337666572856,7.301209548957997,7.469410919139168,8.065585245453166,9.004600081857756,9.363107511343808,0.24989472152805337,0.2638930283401255,0.31147534441045543,0.37771508681411486,0.40536501502656413,708,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.3228493693089918,7.831920903954802
Abudefduf vaigiensis__-23_114,11.251842610766166,11.401211210996951,11.870311920737636,12.323030880092311,12.451463262497205,2.589290371794793,2.6730113318277504,2.9446934815005767,3.301955316815154,3.424212948594516,-15.400678312070404,rls,2.3767179894106167,2.3925292050124525,2.434588793645592,2.4704628313494763,2.4805338033592292,0.2239805562844574,0.2305404236668436,0.25449254654082326,0.2851567675305986,0.298670788636856,-20.513038845005916,11.26052387747291,11.406850368551114,11.873267082834984,12.327522855497916,12.458016052920952,0.21792394094996229,0.2252498489228704,0.24799248436434249,0.2766689025583853,0.28788673047862073,11.170302015592071,11.33773860485378,11.78492486392774,12.216392637501976,12.366147776621592,0.22681926244272943,0.23363785577125015,0.25866933556264415,0.2910530142187105,0.3054569199005318,711,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.24799248436434249,11.78621659634318
Abudefduf vaigiensis__-27_154,10.230177181451662,10.323860205825508,10.626408037186035,10.956681507737567,11.105280449599368,1.3776491304510807,1.4336482612393897,1.637542270985789,1.9226150418705628,2.036143480421321,-4.908640278284867,rls,2.3117844477137246,2.321812627392723,2.3494446483775047,2.3792820348024293,2.3891711963402185,0.13067344986473162,0.1362648586994895,0.1553749792688261,0.1796560501718503,0.19103516523449665,-8.963924870393969,10.230185872888546,10.32386083670738,10.626408100159344,10.956681730891273,11.105287213945498,0.12920962793559693,0.1346948503931728,0.1540886587981092,0.17997694822257287,0.190583306867117,10.227718801611712,10.320647790683392,10.61001428840474,10.93567782194894,11.053314178407254,0.1312332696634578,0.13689985772072435,0.15631745455926227,0.1811155033474589,0.19279141971460775,247,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.1540886587981092,10.587044534412955
Abudefduf vaigiensis__-30_153,11.898767269145424,12.152137854021616,12.907532743943984,13.582526900484709,13.810919593286688,2.72121578969989,2.8516553414792316,3.3248216709015894,3.951380991961923,4.244737808212882,-17.91171855593165,rls,2.3985899218133646,2.4322024365567545,2.514857906446029,2.572830245079963,2.587866106079182,0.21711122972070016,0.22570608522721833,0.26809686991843507,0.34952068152131915,0.38271706926859816,-25.48286035172469,11.929486346482827,12.184646396004128,12.910858532684491,13.587856792586836,13.820395522829298,0.2127312231044779,0.22078254061159652,0.2565259942845747,0.30632693177715387,0.3274618235830492,11.595733695906818,11.91485789403257,12.837832513431945,13.600856306385868,13.869920645047488,0.2196950421014955,0.22861137740542645,0.27298721880334986,0.3604721891871112,0.397168635588912,580,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.2565259942845747,12.91810344827586
Abudefduf vaigiensis__-32_159,11.230233733426523,11.517739386854249,12.302059368704471,13.067103017634476,13.332846509219744,2.934926235621363,3.048339996940147,3.499339787984721,4.283726938186835,4.6002067162001055,-13.798071988677052,rls,2.2785821075708865,2.3285239295638247,2.432514569236452,2.505650660389062,2.5296336223369407,0.2737921264972474,0.28558865324304994,0.3387242814019813,0.4617282897635603,0.5283533159460261,-23.312862004582342,11.292929538078416,11.581584305204256,12.324518563952422,13.086310623419523,13.340472354837685,0.23468122588774928,0.24465100410987464,0.2831101149532318,0.34470599510954025,0.36933740738997234,10.696246790932706,11.044428886440606,12.084031339451482,13.158259841962856,13.601126646031998,0.27900417667943106,0.29151203731062464,0.3486763757487103,0.4874664705343235,0.5674638836239515,201,Abudefduf vaigiensis,FALSE,FALSE,TRUE,normal,0.2831101149532318,12.08955223880597
Abudefduf whitleyi__-17_146,6.365662234516122,7.510658862251216,8.603955693976875,9.182543152990426,9.351736469755291,1.9335968500501923,2.0192967216139284,2.3673452827238286,3.327022648279731,4.643037558336522,-13.620288674259363,rls,1.7750265878648983,1.858883637211026,2.051958246293217,2.1525757887066255,2.179453181219171,0.24242213859399325,0.255834147613031,0.32815428211704256,0.5207676483834779,0.7155683011458623,-21.688208907194685,7.346853453880735,7.7903318724718895,8.63988180937806,9.21407879624853,9.384347915964002,0.2215729588670162,0.23152516710914095,0.2723067935621722,0.3878792841342114,0.5000214908319495,6.725843093204912,7.077335955190423,8.237676998635461,9.179057225598337,9.63206409502002,0.2460278288619074,0.2600779505778412,0.33719005763574217,0.5581540715706768,0.8177339040481099,401,Abudefduf whitleyi,FALSE,FALSE,TRUE,normal,0.2723067935621722,9.039900249376558
Abudefduf whitleyi__-18_147,3.584347496329929,5.8378787567196095,8.42614908615554,9.402592107739457,9.699761819313428,3.229575257490238,3.4010322264830988,4.339193506526048,6.719820975101826,7.976952935284428,-20.3411336875904,rls,2.01396111514347,2.043009405398236,2.121904105454275,2.190739508084577,2.213978912749131,0.34025125605920553,0.3546868626518309,0.408883860358884,0.48480323900659744,0.5159899322883341,-24.14691409857059,7.899053522529571,8.168286921553017,8.95596951039327,9.879597796052376,10.225329117460593,0.35043023629938036,0.3660309357459886,0.4346532559847128,0.5666552303109429,0.6127891497245812,8.262956267295632,8.440852675450401,9.070386450140877,9.76174613149249,9.968933938369092,0.3503407521487595,0.3661399693366123,0.42658423014818,0.5147348878963891,0.5523183469208147,401,Abudefduf whitleyi,FALSE,FALSE,TRUE,normal,0.4346532559847128,9.102244389027431
