population,mu_05,mu_10,mu_50,mu_90,mu_95,sigma_05,sigma_10,sigma_50,sigma_90,sigma_95,logl_50_norm,dat,meanlog_05,meanlog_10,meanlog_50,meanlog_90,meanlog_95,sdlog_05,sdlog_10,sdlog_50,sdlog_90,sdlog_95,logl_50_lnorm,mean_05_norm,mean_10_norm,mean_50_norm,mean_90_norm,mean_95_norm,cv_05_norm,cv_10_norm,cv_50_norm,cv_90_norm,cv_95_norm,mean_05_lnorm,mean_10_lnorm,mean_50_lnorm,mean_90_lnorm,mean_95_lnorm,cv_05_lnorm,cv_10_lnorm,cv_50_lnorm,cv_90_lnorm,cv_95_lnorm,population_n,species,fished,bimodal,normal_better,better_dist,cov_pref,mean_size,col
Stethojulis interrupta__Stethojulis interrupta,0.8063655487706661,1.4771313451108583,4.11119204334106,5.404598879391865,5.666826813655652,3.5450049260568943,3.716768681868832,4.558225214490225,6.0484914624139385,6.425918571759367,-35.60420637072988,rls,1.6222046807458803,1.6408105463791265,1.6876041545276426,1.7387963158198203,1.7572571708299736,0.41132439140439503,0.41978498044573315,0.4493097927802493,0.4895614825329881,0.5055030483105646,-34.696964682107705,5.594915552971054,5.7213044907305335,6.145506577499695,6.75892449379001,7.028321822642864,0.4697868518307683,0.4836093508897288,0.5349075685159999,0.5960864830175381,0.607340261613369,5.643064298023476,5.725901319983876,5.986793124218007,6.294848976282485,6.421151349165214,0.42935123723051527,0.4389757898712831,0.47296964618958337,0.520413559644443,0.5395832187065192,10290,Stethojulis interrupta,FALSE,FALSE,FALSE,lognormal,0.47296964618958337,5.93731778425656,rls_lnorm
Stethojulis strigiventer__Stethojulis strigiventer,0.639839683551709,1.0927673445127826,4.031032490931164,6.20337270796699,6.700221935889647,3.6073793679919217,3.8340961792650687,5.18545297345589,6.964904705197867,7.536620449450243,-34.622802887493044,rls,1.6738836760680311,1.6877138246074814,1.7239227706121356,1.767752747104759,1.7856516189069347,0.33686212260424175,0.34402689787364077,0.3702909206736801,0.40662306917502544,0.4206176045696407,-30.282922958640413,5.760608361393753,5.906466400564917,6.634488407691098,7.786303920695818,8.2075692096066,0.45867073403715,0.47434281011253737,0.5553289715659547,0.6142886726989155,0.6242805639153777,5.737361790660494,5.797556397641315,6.005806115509708,6.290808901193607,6.416568870451752,0.3466483881794391,0.35446168824692215,0.38335422406875697,0.4240246669009968,0.439925692732909,6818,Stethojulis strigiventer,FALSE,FALSE,FALSE,lognormal,0.38335422406875697,5.935391610442945,rls_lnorm
Suezichthys cyanolaemus__Suezichthys cyanolaemus,6.179896419032773,6.55856042617746,7.224728577489723,7.727122240299526,7.890152216990824,2.3601603364837618,2.457701659436149,2.818182579882751,3.365723475361985,3.638115993919294,-11.245383269177696,rls,1.6609371718250037,1.7371257683548085,1.8986727960634109,2.011353698751772,2.0413873637524604,0.28409774761872886,0.30435521302816954,0.3864270585753159,0.5223973040364809,0.5962423439889333,-20.08536322602016,6.640123049212764,6.84825715834693,7.354373117333765,7.817366953802113,7.968242413382249,0.3080855088927237,0.32165738793818355,0.3654620170107853,0.42148260441987384,0.451040728934771,5.9646083323598,6.328192508503324,7.215509038087333,8.051250488701653,8.357157726251087,0.28992780726749345,0.31154140767574545,0.4013119504412816,0.5601495124486389,0.653376596331737,346,Suezichthys cyanolaemus,FALSE,FALSE,TRUE,normal,0.3654620170107853,7.478323699421965,rls_norm
Sufflamen chrysopterum__Sufflamen chrysopterum,13.477890381126851,13.633114889971909,14.130742766727316,14.596954230131628,14.743388389971654,4.932732381573952,5.016445385529655,5.382227643924602,5.905657343510166,6.1365757334669135,-35.632798602052745,rls,2.4039576424335056,2.437764620408256,2.5420864644306773,2.6196230889869225,2.6375803540229423,0.36307095780179965,0.3774319797139035,0.4317698062001541,0.5106341256185335,0.5390355725391485,-49.99095513241011,13.684873841726343,13.8160163985548,14.265687911894744,14.72596796768136,14.865412644968826,0.33795372433772686,0.3436446803609963,0.3670531252171041,0.3968842599699836,0.4078237298389616,12.439893584123832,12.832930652376444,13.958806262181056,14.998370498510925,15.326444966107806,0.3753711922969921,0.39128132367399593,0.4526968614532352,0.5458017298508098,0.580667915904462,2571,Sufflamen chrysopterum,FALSE,FALSE,TRUE,normal,0.3670531252171041,14.1267989109296,rls_norm
Sufflamen fraenatum__Sufflamen fraenatum,19.354197944160724,19.67933075308624,20.615060239030655,21.535596418996693,21.81483676938202,6.188631471790402,6.368991124665257,7.112987737081286,8.140444047353684,8.550510859422964,-28.22635361326813,rls,2.656892869868601,2.71498936647835,2.8819724265870414,2.9878556620793635,3.0120095913157487,0.3802056083942899,0.3988051516997857,0.48295378705574094,0.6417564038597826,0.7060666840030616,-45.56361752927475,19.529934948177008,19.812125065399503,20.707802115173116,21.60446597110031,21.896272523063,0.29674293759071785,0.3063693708819646,0.3381880790588737,0.38236916084272754,0.4012236143478502,16.998868176895236,17.815619468326375,20.18161738379086,22.360636313141065,23.07066814028444,0.3943688054021619,0.4152003700751203,0.5125329191254766,0.7138696757009174,0.8039276696625912,504,Sufflamen fraenatum,FALSE,FALSE,TRUE,normal,0.3381880790588737,20.8234126984127,rls_norm
Symphorus nematophorus__Symphorus nematophorus,36.90047355622277,40.396434915316675,46.89366206467935,51.41691433812775,52.60759689933168,18.980446340152252,19.778811664910947,23.909311538196768,31.2676599468351,34.33758095951115,-39.17843868770318,rls,3.5249029796791604,3.580713631702163,3.7247831945314096,3.833631742981279,3.867705159380197,0.45512423887585274,0.4759599576702107,0.5701953783399649,0.721523068587631,0.778751420844548,-51.11501149961496,43.80706543342121,44.95376251485136,48.78460300856062,52.880246845601256,54.074412365891355,0.3790683148971268,0.39304170981567577,0.4561989629774085,0.5522855675457343,0.5898148654611467,41.754249657967975,43.29727296292174,48.70888040732193,55.58930944918641,58.399627332762066,0.4797420251131436,0.5042322105261406,0.6198391510186094,0.8264561026253244,0.9131902293047812,259,Symphorus nematophorus,FALSE,FALSE,TRUE,normal,0.4561989629774085,45.511583011583014,rls_norm
Synodus variegatus__Synodus variegatus,11.966839732695346,12.280844423565526,13.201112227507924,14.232263123960928,14.570429415155374,4.555600034695544,4.7238939890598575,5.3811780990403015,6.499158296675927,6.9780885302505435,-32.358226071132826,rls,2.420049206453025,2.4335047191389143,2.477048944920269,2.5146684162444526,2.525383553043059,0.35910879517769684,0.3658595381415195,0.3919553143491339,0.4248352581743894,0.43492566454255305,-32.1811576279631,12.395493729275024,12.613202264842624,13.415947150186534,14.459556512634178,14.809425274278777,0.3362076823849408,0.3459991247379819,0.3855362215023668,0.4380804000778644,0.460666636901719,12.16971381236226,12.337286276408369,12.866444253918376,13.35538305746103,13.522020486712872,0.3710035366834231,0.3784507679891518,0.4075023461758681,0.4447450396568325,0.456327358001557,1140,Synodus variegatus,FALSE,FALSE,FALSE,lognormal,0.4075023461758681,12.87938596491228,rls_lnorm
Taeniamia biguttata__Taeniamia biguttata,0.3470953420669443,0.6859043393836189,3.0725367887910924,5.408972333168606,6.027192280418444,2.6663249292470077,2.882079449277052,3.8932295721392585,5.096916702188302,5.481693098849885,-23.69955111270685,rls,0.45810806330038767,0.8112574449201533,1.3941444035118888,1.7064425225638251,1.7889729691318976,0.3737789345934894,0.40910079804142346,0.5697477732798982,0.9474320776206552,1.1455803949702104,-28.86642574555005,4.36357064725636,4.553380930081348,5.25399054039751,6.22971555717164,6.612082875829372,0.4077730875646882,0.4354154433258179,0.5249445867495321,0.5763470505492684,0.5875610450417674,2.763396412525888,3.365509745094753,4.798157355387497,6.292240538873187,6.782447586776282,0.3872222404725238,0.42683002172719575,0.6192693056103609,1.2057258172260077,1.6476983832622645,5911,Taeniamia biguttata,FALSE,FALSE,TRUE,normal,0.5249445867495321,5.707579089832516,rls_norm
Taeniamia leai__Taeniamia leai,6.8245390677323545,7.003583743784024,7.393106602183705,7.740558428975578,7.858425492611873,1.721163736191254,1.7795676189851943,2.0142881933920025,2.3735275956996196,2.5633476845892544,-18.406531112116767,rls,1.8695098984701684,1.8935027292279187,1.9542828922136828,1.9984515866332668,2.0120121233955506,0.2265316028148158,0.23549652596574217,0.26626859661153657,0.3129731932879026,0.33578333689497636,-23.858267210645153,6.871681140335811,7.035055596773804,7.406899270700443,7.756067076938474,7.873482951225933,0.23214347612297523,0.23960189711175417,0.2702617885080082,0.3175418625973347,0.3392853594805632,6.774068381881972,6.927732130885234,7.319057763873909,7.647471145542159,7.766666173105735,0.22946911954929805,0.2387996437445228,0.27105859638261165,0.3207960200754955,0.3454744027463745,2866,Taeniamia leai,FALSE,FALSE,TRUE,normal,0.2702617885080082,7.4459176552686674,rls_norm
Tetractenos glaber__Tetractenos glaber,12.087955214799244,12.212950268820574,12.58408273859248,12.963497094090377,13.075444885713909,2.6868452422149645,2.76085009621489,3.0242214846986473,3.3271323313549894,3.4456364212755823,-14.23843511479001,rls,2.433373491258259,2.450511441465862,2.4973473246494384,2.532490929657496,2.543190403436049,0.21797148307370975,0.22503153348081917,0.24977646881363025,0.28647882764007515,0.30139536255039723,-21.964283974533856,12.09040192415246,12.215591237707304,12.58700488274493,12.965442822655138,13.07800366414114,0.2140920276119292,0.21940026938033175,0.23981510086909788,0.26388575100416817,0.27237768722552896,11.843859261095796,12.001531274032114,12.534351826190612,12.9999211075616,13.143674955527146,0.22058633533579408,0.22791067167984483,0.25372336292597936,0.2924584128312849,0.30837130511555827,725,Tetractenos glaber,FALSE,FALSE,TRUE,normal,0.23981510086909788,12.56206896551724,rls_norm
Thalassoma amblycephalum__Thalassoma amblycephalum,0.7159528304331565,1.3567583983607696,3.806596762339505,5.078968957987219,5.289342243947674,3.3047704060065164,3.466008921115609,4.342658848796648,5.718006916170582,6.129480177932473,-45.09926627480611,rls,1.5595206357089988,1.5814663158397724,1.640614599684625,1.695079828872829,1.715931082542015,0.3979218761961386,0.40578273449699526,0.437124957160036,0.48195718948292177,0.5030885373018501,-45.23455475382354,5.321385944972033,5.426079112673862,5.803894783423118,6.38610739190374,6.637831626449085,0.4648153708326932,0.47682941483261376,0.5326783979435585,0.5908859267858374,0.6012708979467505,5.303681153892962,5.389955433236172,5.672926832080969,5.99724894750027,6.124019052370284,0.41420597611833304,0.4230741710086667,0.4588617959927114,0.5113475728833891,0.5366652538397576,77072,Thalassoma amblycephalum,FALSE,FALSE,TRUE,normal,0.5326783979435585,5.633044425991282,rls_norm
Thalassoma hardwicke__Thalassoma hardwicke,6.624544814058709,7.022152249002616,7.640925014160477,8.078712058094386,8.216963372077272,3.583978261655962,3.666338522598659,4.027298439300138,4.817904513530867,5.293615429688558,-43.3197280480728,rls,1.8980344532710296,1.927073052147456,2.0068948084978917,2.082696876941032,2.108358736911796,0.383213246273853,0.39407844053432106,0.4395530035568418,0.4977579081248956,0.5218099893208555,-50.1737416614537,7.749589526275009,7.837951006914229,8.137629108536496,8.535848721900745,8.7093673252272,0.40636547186848976,0.4126163771220406,0.44080094150503135,0.49150133595246864,0.5125438023669078,7.484914320315717,7.647374425735465,8.196726001392186,8.791779873933335,9.040010768402936,0.3977222567900673,0.4098850592879066,0.4616640506967771,0.5302416232542537,0.5594300836907029,21900,Thalassoma hardwicke,FALSE,FALSE,TRUE,normal,0.44080094150503135,8.071004566210044,rls_norm
Thalassoma jansenii__Thalassoma jansenii,8.510175250144357,9.854549603833073,10.928370734168984,11.91834055938048,12.264348447296143,3.4249354603373408,3.5524013424561836,4.252346593442766,6.052548514687872,7.836669377989043,-33.276822039543454,rls,2.2196782893557385,2.235959465285722,2.2793329784312863,2.321485723816796,2.3368285652531573,0.33009875410952333,0.3376639778020655,0.36411770650646075,0.3967354344867132,0.4088770103581936,-31.60373574901604,10.08629221170816,10.31814580122238,11.14963171769983,12.155207966219914,12.59575219310724,0.30849734261959805,0.31839725276407604,0.3673308257482282,0.4729533832404145,0.5502088851136707,9.868617295603348,10.015484461959748,10.441722615527416,10.903133696279996,11.065117221236427,0.3392985844251484,0.3475214168105489,0.376526625803369,0.41287109541143774,0.4265764706286846,1971,Thalassoma jansenii,FALSE,FALSE,FALSE,lognormal,0.376526625803369,10.367833587011669,rls_lnorm
Thalassoma lunare__Thalassoma lunare,6.794978381928777,7.374725928287465,8.687716165788009,9.489437680777778,9.712533188823976,4.985272888147801,5.124706842792199,5.8061156776317375,6.955578003416591,7.515646068270299,-63.20908164465687,rls,2.0526754764283943,2.077237837770336,2.152072261479261,2.221216559464107,2.240253329918899,0.4207030925033215,0.43313994021466146,0.4732833370321725,0.5240531588206132,0.543289373168892,-69.48591815927313,9.22073152580612,9.337152208872228,9.822854547797036,10.4534500257291,10.657028540467223,0.4520747124961515,0.4617402400022028,0.4979123709666039,0.5493386174239369,0.5694880142915616,8.827850958741887,9.009582452308916,9.62771184193381,10.264720539507977,10.47447261878821,0.44002324990073893,0.4542721574412313,0.501066275847332,0.5621796006777638,0.5859571374352648,96178,Thalassoma lunare,FALSE,FALSE,TRUE,normal,0.4979123709666039,9.641654016511051,rls_norm
Thalassoma lutescens__Thalassoma lutescens,3.536765751211645,5.253083428684076,9.057620676682028,10.376670555015147,10.752117548178122,5.717008860622267,5.999590826943912,7.288274836147286,9.90167333679987,10.940248296928155,-69.66956717965556,rls,2.170804735091598,2.1921325414948685,2.258198803772627,2.3181595954270895,2.336865065317154,0.41984003682994026,0.43113723285267247,0.4709514415671051,0.5192261302684041,0.536842071658964,-71.67194588138061,9.978377413381278,10.20745851673253,10.949165581905152,11.810118777528524,12.198124074720065,0.4663233861924285,0.4787732990638402,0.5345647604073112,0.6227170103313325,0.6450438341626473,9.904177559057617,10.081775536197528,10.690413857068442,11.33786868528954,11.540608067132409,0.43903858566106624,0.4519700340785452,0.498312926688814,0.5562688528005075,0.5779474851450355,57137,Thalassoma lutescens,FALSE,FALSE,TRUE,normal,0.5345647604073112,10.471629592033183,rls_norm
Thalassoma nigrofasciatum__Thalassoma nigrofasciatum,6.670326048333383,7.335601511246521,8.371229204947149,9.067598839553536,9.3404193003992,3.885229632401684,4.017204856826515,4.600716392158727,5.757851763714192,6.363877591043772,-37.816000368629496,rls,2.004307783217765,2.02501828897386,2.078684803396846,2.134242206859976,2.150591730544217,0.38524289856624105,0.3947759071717533,0.43025148607308905,0.47025360991365395,0.4850037869748805,-40.59249363250612,8.321375255311295,8.475921921861147,8.981721055470693,9.58398698794255,9.836126625742436,0.4043516093318701,0.4139558261917503,0.4531759521594951,0.5180592658269825,0.5483023291199899,8.185363560704078,8.340052364144183,8.772365882945277,9.246785701609156,9.414697854798057,0.3999885242734355,0.4106684489613612,0.4509528048846207,0.4974898431124732,0.5149738369784074,6306,Thalassoma nigrofasciatum,FALSE,FALSE,TRUE,normal,0.4531759521594951,8.732952743418966,rls_norm
Thalassoma purpureum__Thalassoma purpureum,16.017072580268355,16.59659763306614,18.357249209267263,19.790855675815894,20.134047883173576,8.869536495273696,9.13052658713019,10.083498449214163,11.342824432687054,11.80107314054508,-35.10333573406184,rls,2.4708048734708887,2.530147199593283,2.7006581134372936,2.835077084697577,2.8725100101716703,0.4756988840606481,0.4970640621022014,0.5881233512627617,0.7197222609077204,0.7597296073549107,-52.80667256202409,17.875873829971646,18.248599662488022,19.38358053927458,20.47112000160031,20.784923661661765,0.4218823492605447,0.43285168270001806,0.4718725180831058,0.5168275364306925,0.5323081868782594,14.720584237180187,15.379775318804503,17.82160757639577,20.205273106327084,21.001593913566893,0.5039231469758219,0.5294073699058887,0.64284200599826,0.8238126004259261,0.8837562245710986,860,Thalassoma purpureum,FALSE,FALSE,TRUE,normal,0.4718725180831058,19.601744186046513,rls_norm
Thalassoma quinquevittatum__Thalassoma quinquevittatum,0.985877104026674,2.10120154470489,5.883773140923699,8.09382918902065,8.673152150928457,4.318046747457141,4.692965658407856,6.282941725950648,8.61885956131662,9.30782381471533,-42.346286893859286,rls,1.9013559932480983,1.9157165179658235,1.962780348159599,2.007356469101419,2.0235199406282325,0.366405361858908,0.37416510412612247,0.4056074014504,0.4453254605345773,0.46105909056267863,-38.274927800046,7.347190584074319,7.558090379756532,8.395179900993412,9.706241757888774,10.227995630498736,0.44904468934247815,0.4716729192904569,0.5580474305628573,0.631528903454403,0.6432318282907201,7.304828906622721,7.398570221253856,7.726845733334882,8.100931431508394,8.24532021089547,0.3790540963006472,0.3876509417817755,0.4228759141224741,0.46834404391064105,0.4866821083278513,6568,Thalassoma quinquevittatum,FALSE,FALSE,FALSE,lognormal,0.4228759141224741,7.613428745432399,rls_lnorm
Thalassoma septemfasciatum__Thalassoma septemfasciatum,14.763811453558986,14.96504205434332,15.548154148602167,16.18099046305795,16.367737052401665,5.171610830933794,5.251655989397463,5.654196948431096,6.2180989745647635,6.44020955909649,-24.8008910791948,rls,2.5212408722177413,2.550390560248992,2.6350667921941033,2.694807794855713,2.709874745258104,0.3550464395936288,0.3662245531472826,0.4095576367885865,0.4752892877445591,0.5062539214163323,-37.60709993974376,14.916455145211362,15.106701927171075,15.649072892188933,16.26063122858403,16.443622679721834,0.32274554107494485,0.32963012877197084,0.3537588020954442,0.38429990819741705,0.3962371959977844,13.774567546490072,14.12735914516142,15.170547496122005,16.090100896143625,16.357589027640884,0.36653503161107726,0.3788542188023122,0.42734772808981086,0.5034383750429161,0.5404917294169947,729,Thalassoma septemfasciatum,FALSE,FALSE,TRUE,normal,0.3537588020954442,15.531550068587103,rls_norm
Thyrsites atun__Thyrsites atun,16.637434477033555,27.539035676128936,46.86525844534561,57.71221532153893,60.83557184443691,16.3915933300218,17.694388352660447,25.103900978384782,41.6113771042064,48.62037740686434,-37.24066608449415,rls,3.4748745312766967,3.539142572837628,3.752000139157595,3.9573218019331606,4.01981841145011,0.360143910298547,0.38337382836455813,0.5030896103080038,0.6943253216492611,0.7848739762932839,-44.40349239585169,38.4445507361513,41.099687354295334,49.965786281148326,59.88301319073657,63.03729999816992,0.30950164773840316,0.3360064271974202,0.4675373830128038,0.6472005305604903,0.6956724222902531,37.73661412470942,39.58262498057162,48.472317829787215,61.36640576012216,67.80656295826839,0.3721436896606232,0.3979014636280722,0.5366665518993277,0.7870525611158024,0.922798725735532,2449,Thyrsites atun,FALSE,TRUE,TRUE,normal,0.4675373830128038,36.189260922825646,rls_norm
Tilodon sexfasciatus__Tilodon sexfasciatus,14.273556191296317,14.52797929768821,15.190848629343504,15.870073304203611,16.0979645049165,5.552787731887304,5.682137167107629,6.2058465478198865,7.1197086343335405,7.583214115420627,-53.70363319807805,rls,2.5289238226467474,2.549784176363449,2.611714148748752,2.6666990206029855,2.6826155341151816,0.375708631341006,0.3853089544677843,0.42435776726462593,0.4769920557580388,0.4960342325249692,-61.2541476954866,14.66359032000805,14.838262608045454,15.413665336384478,16.111046937526442,16.319359344835654,0.3538906448582358,0.36047568784555933,0.3877113063744117,0.42961088634339206,0.4479969938554378,13.87711089368686,14.138963525367092,14.92252811100191,15.726948274859,16.015400847523527,0.3893653912405845,0.4000623251641774,0.4441987883098519,0.5054545835487961,0.5281699241263085,7440,Tilodon sexfasciatus,FALSE,FALSE,TRUE,normal,0.3877113063744117,14.97614247311828,rls_norm
Trachichthys australis__Trachichthys australis,10.164646161969022,10.325906481970623,10.830373141949568,11.293797765441631,11.435265241121485,2.841193568442023,2.9260095584839965,3.26276483982896,3.7271588373778566,3.924375227309208,-11.532167109120843,rls,2.1791392682124666,2.2123639094119563,2.306915595068374,2.372221293525176,2.3893319814424645,0.2928308695394297,0.30289894285596064,0.355141871564014,0.4360762135581535,0.4727628635918859,-22.012566663710057,10.229384543945804,10.381670396624632,10.857030895731732,11.310402562209031,11.459458394666669,0.2603278675751086,0.2677540303724437,0.2981041564184532,0.3387984277844936,0.3547503122915477,9.600661892637538,9.88850231862028,10.70649887025834,11.425749150640318,11.662635089931529,0.29922202751896804,0.30998116196213793,0.3666398974322084,0.4576527874548663,0.5004513452960024,234,Trachichthys australis,FALSE,FALSE,TRUE,normal,0.2981041564184532,10.865384615384617,rls_norm
Trachinops brauni__Trachinops brauni,2.9575965857342568,4.538280069123438,5.152594089068835,5.511616014469328,5.634568479772785,1.2083724034541248,1.2591686573632823,1.5228612153843204,2.472769589944903,3.520825750388436,-24.38800167597468,rls,1.5422654376554792,1.5608014065662237,1.605429588430817,1.6466914374938042,1.663373370694461,0.22484709848609177,0.23229378962163263,0.2555483816101324,0.2907261283298166,0.31013529386419675,-25.925737649970102,4.683357493661639,4.852966386934485,5.201135297972208,5.5701035941673425,5.734980519133998,0.2292114007188012,0.2399365357962729,0.2857734112076056,0.4183381256780518,0.5094324627282244,4.850745864390754,4.935251929872933,5.145907257486177,5.370879483874795,5.458394040112573,0.2277191134223925,0.2354629711199156,0.25977784973920903,0.29697885096331883,0.31774441553900346,94433,Trachinops brauni,FALSE,FALSE,TRUE,normal,0.2857734112076056,5.1783539652452,rls_norm
Trachinops caudimaculatus__Trachinops caudimaculatus,0.6542521808766157,1.489151024373638,5.335398329452885,6.6330650258948305,6.955095889277331,2.727164209477559,2.853826421647938,4.307871503483893,6.424333263741101,7.045349301597325,-61.160459974377744,rls,1.6991285104399787,1.7248304937960246,1.7891128743760896,1.8573177624107031,1.887045996895944,0.3092411139454744,0.3192693318170198,0.35905506892935857,0.419929871178044,0.4445514423529632,-60.725402991129656,5.707167825915172,5.9348408990663755,6.528457675247672,7.605675211138125,8.05920611712209,0.3860898710107735,0.3995776209564456,0.5071422735810641,0.6027739855364385,0.6156297321725231,5.914977314669023,6.0355405201845755,6.390393041274443,6.845070712062547,7.058590827974446,0.3167837302176835,0.3275807927369476,0.3709443755798497,0.4391410533332819,0.4674468634162055,980674,Trachinops caudimaculatus,FALSE,FALSE,FALSE,lognormal,0.3709443755798497,6.293054572671446,rls_lnorm
Trachinops noarlungae__Trachinops noarlungae,0.2714497130255258,0.4783861683778717,2.303778547643705,4.593592650368221,5.3814104487355445,3.527775879045645,3.863235560360936,5.007123877178097,6.541418155370628,7.1338132013049895,-55.891600739737385,rls,1.500968676530783,1.520516272458333,1.5684226904439642,1.6170659701443757,1.6366472177281168,0.33338627505764645,0.3399333090376123,0.3697521572262884,0.4338161843702285,0.4719891947310369,-52.2775561909291,4.897422075799131,5.043170692842341,5.7148969552923035,7.029838158560544,7.667865613344385,0.48463333811447057,0.505560295159531,0.5675068198234718,0.6077858553460342,0.618582280357494,4.876983626187107,4.943162781876236,5.1371021601185785,5.426123321005894,5.563848637850549,0.34286807204526104,0.3499940891487223,0.38275742957330094,0.45505017251184754,0.4995376868238675,500171,Trachinops noarlungae,FALSE,FALSE,FALSE,lognormal,0.38275742957330094,5.0486583588412826,rls_lnorm
Trachinops taeniatus__Trachinops taeniatus,5.735532904643996,5.885410666799105,6.225127694467226,6.53239076386483,6.660051962992189,1.9674293554368036,2.0276107272567367,2.2272078322227333,2.530977513524573,2.683174016454245,-40.57571543963225,rls,1.6433100905502411,1.67848514445654,1.7679626340722807,1.8590065197440315,1.884861142867058,0.2609062439267012,0.27330010813546757,0.3208880704028957,0.3834411455011404,0.414769681232766,-49.24570644739773,5.9160715272623445,6.017690398442623,6.30473698583652,6.595671451323473,6.715094731094318,0.30181965616252493,0.31165039111413345,0.3390785952259516,0.3779484197519409,0.39460297313598214,5.538264023312877,5.694819018407251,6.18084584234621,6.722869806465396,6.906979549191606,0.2654099667946804,0.27848381722498317,0.3293284330554336,0.3979765958241964,0.4332644565174035,1071153,Trachinops taeniatus,FALSE,FALSE,TRUE,normal,0.3390785952259516,6.333511645861996,rls_norm
Trachurus declivis__Trachurus declivis,20.590824859329977,20.916897384238705,22.134080409472887,23.383131598570447,23.779620084727082,5.659352903692202,5.845762479073308,6.520372968659252,7.4102365176938765,7.738293796715976,-59.615099645484634,rls,2.9096668550793425,2.928414805606728,2.9767281742473033,3.021385012659772,3.03361761916214,0.2799077553255789,0.28675990837452076,0.3119453300563842,0.3454993855676011,0.3578044245414279,-63.05173971715696,20.62799331383132,20.955537295034947,22.162203190366043,23.404668984349996,23.79690359958398,0.2574682840963421,0.26522328199620276,0.29407513790793033,0.3291042457289946,0.3422588962811627,19.347665929196584,19.66271668252115,20.613052299461984,21.557834140468422,21.837817494373184,0.2854808837125516,0.29275731445006725,0.31969028900253804,0.35607099792334396,0.36956770367975605,30236,Trachurus declivis,TRUE,FALSE,TRUE,normal,0.29407513790793033,21.114730784495304,rls_norm
Trachurus novaezelandiae__Trachurus novaezelandiae,12.49054742839383,12.913868300752556,13.688972344113225,14.641924811523175,14.984785010329082,4.0525421302711795,4.177521907286276,4.971765328034762,6.8673777120277,7.630250431351111,-94.13193158005392,rls,2.4594509243162017,2.480695193366742,2.5253901758980053,2.559664286992377,2.570599611590273,0.299759482805689,0.3046832004531197,0.3303490633163269,0.3719812958887566,0.3885564869038517,-95.19297177822764,13.025236777043414,13.202598589109485,13.825368089453242,14.845205343013363,15.21810219791311,0.2950955591763262,0.30378088561363287,0.34874375350774633,0.4468092740086887,0.4788841063350892,12.485718780221308,12.679134590126726,13.197022391191766,13.671513681705548,13.816522153419973,0.30662103342476416,0.31189295517431165,0.3395701588021117,0.38522782461021954,0.4036940839366332,1052069,Trachurus novaezelandiae,TRUE,FALSE,TRUE,normal,0.34874375350774633,13.170716464414376,rls_norm
Trachypoma macracanthus__Trachypoma macracanthus,15.978708344848426,16.210651909621987,16.912668830105837,17.70534223300161,17.98021429721668,4.037666323306642,4.166228096035712,4.668679221686146,5.349301180090226,5.6253082099725,-19.565856390020187,rls,2.735974594014946,2.7491949929776744,2.7872663497355896,2.8190251767800323,2.8294737335991407,0.2532550271152514,0.25931604650346357,0.2818674969383282,0.31233516263159344,0.32521697330886506,-25.240627622873685,15.998513044112856,16.226061419750383,16.92505160582333,17.71736219931632,17.987794897166857,0.23936186933167725,0.2469717215342133,0.2750015829010961,0.31275710312580784,0.3267583523789742,16.105347510291132,16.27931169892883,16.897365891009418,17.476907431667726,17.660189280544216,0.25737063863120996,0.2637371543132938,0.28755982052415346,0.32010959185532195,0.33400872630691913,459,Trachypoma macracanthus,FALSE,FALSE,TRUE,normal,0.2750015829010961,16.87908496732026,rls_norm
Triaenodon obesus__Triaenodon obesus,116.27901111576315,118.577951050528,124.39348933762744,130.0016097420963,131.71546756543003,27.54177277963828,28.430006647740186,33.07903354321601,39.92257671398125,42.445545304188336,-42.04834456283649,rls,4.149950415442231,4.2493889999379455,4.5467740157438925,4.813183213704496,4.892769967255995,0.7183066341624014,0.7576260596120935,0.9397688613706752,1.2296487260393243,1.35531902985174,-71.54867339287637,116.44125717622568,118.67426448932407,124.43440694062484,130.10160348220165,131.78043334743597,0.22031069042882956,0.22756582487520885,0.2645876922712419,0.32273502530976667,0.3421690315422695,103.39007698288933,110.90489668988504,147.95471576217636,220.68115468343217,260.8434336450412,0.8217380638758133,0.8805392783012275,1.191026267202372,1.880414264242221,2.2971687802002547,339,Triaenodon obesus,FALSE,FALSE,TRUE,normal,0.2645876922712419,126.3126843657817,rls_norm
Trinorfolkia clarkei__Trinorfolkia clarkei,3.476728244361305,4.030431468140472,4.70438331297181,5.094294134935952,5.230012105213884,1.5991485432600945,1.6664192840759997,1.9642309318815905,2.6297610951438526,3.0225278135748037,-5.532752934073092,rls,1.4371534949686289,1.4684822705631564,1.5351566132794612,1.6020577859716392,1.6260837711996667,0.2817441354610431,0.2930819828675333,0.3370898620088245,0.4003390676231338,0.43245325971360454,-9.648336892876465,4.486071036405145,4.589343593058503,4.8955215396098986,5.241938935462119,5.386523803445648,0.30990530754567924,0.3219009503783218,0.3669970099455961,0.44243741032594064,0.4780647359800747,4.511899858430924,4.620565699227321,4.921986226631824,5.2620341915036235,5.416484010179488,0.2874289056271057,0.29948979470819836,0.346896306188698,0.4169284946848941,0.4534824811875624,313,Trinorfolkia clarkei,FALSE,FALSE,TRUE,normal,0.3669970099455961,4.888178913738019,rls_norm
