species,size_class,p_lbspr,size_min,size_max,p_lbspr_mk15,p_obs,std_linf,std_k,std_mk,hoenig_m,largest_fish_in_sample_mm,mean_size
Bodianus mesothorax,20,0,17.5,22.5,0,0.08856682769726248,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,25,0,22.5,27.5,0,0.00644122383252818,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,30,0,27.5,32.5,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,35,0,32.5,37.5,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,40,0,37.5,45,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,50,0,45,56.25,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,62.5,0,56.25,68.75,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,75,0,68.75,81.25,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,87.5,0,81.25,93.75,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,100,0,93.75,106.25,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,112.5,0,106.25,118.75,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,125,0,118.75,131.25,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,137.5,0,131.25,143.75,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,150,0,143.75,156.25,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,162.5,0,156.25,168.75,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,175,0,168.75,181.25,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,187.5,0,181.25,193.75,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,200,0,193.75,225,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,250,0,225,275,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,300,0,275,325,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,350,0,325,375,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Bodianus mesothorax,400,0,375,450,0,0,11,0.36,0.563407314,0.202826633,130,13.385668276972625
Scarus forsteni,2.5,0.050922757862123684,1.25,3.75,0.11365783785657499,0.00168350168350168,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,5,0.05246348641262138,3.75,6.25,0.108939100331318,0.05218855218855219,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,7.5,0.054204677601501265,6.25,8.75,0.1040034350620089,0.04882154882154882,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,10,0.11470661085898766,8.75,11.25,0.19215325386025156,0.04377104377104377,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,12.5,0.06125445530837661,11.25,13.75,0.08750350830307714,0.0723905723905724,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,15,0.1334273023816221,13.75,17.5,0.15565348364711445,0.14814814814814814,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,20,0.15787639746598434,17.5,22.5,0.12496715333772407,0.1717171717171717,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,25,0.2858712673017099,22.5,27.5,0.10113305609818553,0.24242424242424243,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,30,0.08327595833735658,27.5,32.5,0.01160898885953034,0.18013468013468015,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,35,0.005997086469716498,32.5,37.5,3.8018264421501793e-4,0.02693602693602693,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,40,0,37.5,45,0,0.00336700336700336,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,50,0,45,56.25,0,0.00841750841750841,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,62.5,0,56.25,68.75,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,75,0,68.75,81.25,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,87.5,0,81.25,93.75,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,100,0,93.75,106.25,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,112.5,0,106.25,118.75,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,125,0,118.75,131.25,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,137.5,0,131.25,143.75,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,150,0,143.75,156.25,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,162.5,0,156.25,168.75,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,175,0,168.75,181.25,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,187.5,0,181.25,193.75,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,200,0,193.75,225,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,250,0,225,275,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,300,0,275,325,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,350,0,325,375,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus forsteni,400,0,375,450,0,0,28.1,0.57,0.649122807,0.37,350,20.593434343434343
Scarus rubroviolaceus,2.5,0.03881383314505947,1.25,3.75,0.07754984383147835,0.04244482173174872,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,5,0.03939319057744701,3.75,6.25,0.07541325548479177,0.02716468590831918,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,7.5,0.04001615555850887,6.25,8.75,0.07321296895091245,0.02207130730050933,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,10,0.08211612897866967,8.75,11.25,0.1395400559032565,0.00848896434634974,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,12.5,0.042227681241278486,11.25,13.75,0.06616730166921639,0.02037351443123939,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,15,0.08720782942388199,13.75,17.5,0.12465195418480896,0.07130730050933787,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,20,0.091658914213569,17.5,22.5,0.11361273445521314,0.10526315789473684,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,25,0.14926552428732806,22.5,27.5,0.14682648073993543,0.08828522920203735,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,30,0.11270890092364942,27.5,32.5,0.07894688542855384,0.1935483870967742,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,35,0.18675763339756796,32.5,37.5,0.07761894017012813,0.15449915110356535,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,40,0.12514224367067578,37.5,45,0.026053638192137483,0.13752122241086587,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,50,0.0046919645823642765,45,56.25,4.059409895675325e-4,0.06791171477079797,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,62.5,0,56.25,68.75,0,0.05942275042444821,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,75,0,68.75,81.25,0,0.00169779286926994,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,87.5,0,81.25,93.75,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,100,0,93.75,106.25,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,112.5,0,106.25,118.75,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,125,0,118.75,131.25,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,137.5,0,131.25,143.75,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,150,0,143.75,156.25,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,162.5,0,156.25,168.75,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,175,0,168.75,181.25,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,187.5,0,181.25,193.75,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,200,0,193.75,225,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,250,0,225,275,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,300,0,275,325,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,350,0,325,375,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Scarus rubroviolaceus,400,0,375,450,0,0,40.5,0.745,0.735179543,0.55,490,30.080645161290324
Upeneus tragula,2.5,0.1212132424668501,1.25,3.75,0.17558882443965557,0.09271523178807949,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,5,0.12116614976823666,3.75,6.25,0.16375062893380293,0.09602649006622516,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,7.5,0.12111120828652094,6.25,8.75,0.150966659388439,0.1688741721854305,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,10,0.24200713566509466,8.75,11.25,0.25822597947539805,0.15562913907284767,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,12.5,0.12084771342523136,11.25,13.75,0.10299087689985476,0.13245033112582782,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,15,0.21373133391190077,13.75,17.5,0.12736146842989643,0.09933774834437084,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,20,0.05951956477376444,17.5,22.5,0.02105504238776498,0.15894039735099338,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,25,4.036517024010549e-4,22.5,27.5,6.0520045188300404e-5,0.07947019867549669,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,30,0,27.5,32.5,0,0.01324503311258278,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,35,0,32.5,37.5,0,0.00331125827814569,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,40,0,37.5,45,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,50,0,45,56.25,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,62.5,0,56.25,68.75,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,75,0,68.75,81.25,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,87.5,0,81.25,93.75,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,100,0,93.75,106.25,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,112.5,0,106.25,118.75,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,125,0,118.75,131.25,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,137.5,0,131.25,143.75,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,150,0,143.75,156.25,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,162.5,0,156.25,168.75,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,175,0,168.75,181.25,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,187.5,0,181.25,193.75,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,200,0,193.75,225,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,250,0,225,275,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,300,0,275,325,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,350,0,325,375,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Upeneus tragula,400,0,375,450,0,0,18.7,1.23,1.002776443,1.233415025,178,12.359271523178808
Meuschenia scaber,2.5,0.016103867100461373,1.25,3.75,0.11447390949652025,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,5,0.01724790758345557,3.75,6.25,0.10968429981613718,0.00722021660649819,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,7.5,0.01859497210957208,6.25,8.75,0.10467199566696993,0.00361010830324909,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,10,0.042399541165662545,8.75,11.25,0.19323613111444593,0.10469314079422384,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,12.5,0.024683663162810055,11.25,13.75,0.0878994092441705,0.23826714801444043,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,15,0.06041792499276727,13.75,17.5,0.15608196499332475,0.21299638989169675,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,20,0.09223585303089518,17.5,22.5,0.12469435463926294,0.3140794223826715,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,25,0.47460626024636965,22.5,27.5,0.09849362299281224,0.08664259927797834,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,30,0.22820816055141327,27.5,32.5,0.010482306980408482,0.02888086642599278,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,35,0.02550185005659295,32.5,37.5,2.8200505594778877e-4,0.00361010830324909,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,40,0,37.5,45,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,50,0,45,56.25,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,62.5,0,56.25,68.75,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,75,0,68.75,81.25,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,87.5,0,81.25,93.75,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,100,0,93.75,106.25,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,112.5,0,106.25,118.75,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,125,0,118.75,131.25,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,137.5,0,131.25,143.75,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,150,0,143.75,156.25,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,162.5,0,156.25,168.75,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,175,0,168.75,181.25,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,187.5,0,181.25,193.75,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,200,0,193.75,225,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,250,0,225,275,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,300,0,275,325,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,350,0,325,375,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Meuschenia scaber,400,0,375,450,0,0,27.910000000000004,1.281,0.2,0.26,320,16.723826714801444
Cheilinus undulatus,2.5,0.04422525085114876,1.25,3.75,0.04087568891610533,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,5,0.0434435942826211,3.75,6.25,0.04029768674156742,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,7.5,0.042653577750793675,6.25,8.75,0.03971135300415329,0.00743494423791821,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,10,0.08290262105749356,8.75,11.25,0.0776272542084807,0.01858736059479554,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,12.5,0.040229188393862955,11.25,13.75,0.03789715518785591,0.02230483271375464,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,15,0.07796397273815969,13.75,17.5,0.07390929427496658,0.01858736059479554,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,20,0.07456355766598186,17.5,22.5,0.07132026111118053,0.01858736059479554,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,25,0.10525298293940491,22.5,27.5,0.10190751132051105,0.0037174721189591,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,30,0.06561212696276263,27.5,32.5,0.06438631790744467,0.00743494423791821,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,35,0.09125631438477985,32.5,37.5,0.09091088976925737,0.05204460966542751,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,40,0.10745374327806702,37.5,45,0.10971210284481214,0.13382899628252787,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,50,0.10890210691975062,45,56.25,0.11581705554236392,0.17100371747211895,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,62.5,0.08451922896058486,56.25,68.75,0.09644408896442841,0.18215613382899629,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,75,0.029769829310449327,68.75,81.25,0.037405592978158805,0.11152416356877325,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,87.5,0.001251904504139227,81.25,93.75,0.0017777472287138984,0.07806691449814127,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,100,0,93.75,106.25,0,0.10408921933085502,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,112.5,0,106.25,118.75,0,0.01858736059479554,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,125,0,118.75,131.25,0,0.02602230483271375,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,137.5,0,131.25,143.75,0,0.00743494423791821,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,150,0,143.75,156.25,0,0.00743494423791821,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,162.5,0,156.25,168.75,0,0.00743494423791821,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,175,0,168.75,181.25,0,0.0037174721189591,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,187.5,0,181.25,193.75,0,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,200,0,193.75,225,0,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,250,0,225,275,0,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,300,0,275,325,0,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,350,0,325,375,0,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Cheilinus undulatus,400,0,375,450,0,0,75.5,0.092,1.625785158,0.149572235,1450,63.54089219330855
Symphorus nematophorus,2.5,0.019663975205937524,1.25,3.75,0.042187281664966915,0,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,5,0.0198434059212136,3.75,6.25,0.041570990299928466,0.04247104247104247,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,7.5,0.02002997308539271,6.25,8.75,0.04094531378719908,0,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,10,0.040653290922436996,8.75,11.25,0.07997292906288259,0.00386100386100386,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,12.5,0.020640649212951633,11.25,13.75,0.03900780218611374,0,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,15,0.04195824157899029,13.75,17.5,0.07599884041286308,0.01158301158301158,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,20,0.04293695457140526,17.5,22.5,0.07322813625565977,0.0193050193050193,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,25,0.06647704102438626,22.5,27.5,0.10439725453146215,0.01544401544401544,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
Symphorus nematophorus,30,0.04590061985156185,27.5,32.5,0.06577945737161639,0.05791505791505792,73.2,0.181,0.690901958,0.125053254,890,45.511583011583014
